id,latitude,longitude,price
3924,37.76001,-122.39056,155
3925,37.78302,-122.38973,155
3926,37.78119,-122.38925,185
3927,37.78348,-122.38946,137
3928,37.78338,-122.38977,138
3929,37.78308,-122.38948,149
3930,37.78193,-122.38996,122
3931,37.772587,-122.393081,321
3932,37.75908,-122.44428,128
3933,37.73594,-122.44841,175
3934,37.72174,-122.43262,61
3935,37.71995,-122.43422,56
3936,37.77942,-122.41257,160
3937,37.78477,-122.48158,225
3938,37.76645,-122.40784,207
3939,37.79213,-122.4433,479
3940,37.79137,-122.44239,759
3941,37.7878,-122.44031,295
3942,37.78696,-122.41099,162
3943,37.80291,-122.40595,110
3944,37.73865,-122.48404,214
3945,37.78697,-122.41104,109
3946,37.77806,-122.42364,110
3947,37.7781,-122.42401,93
3948,37.77822,-122.42418,100
3949,37.77793,-122.42265,100
3950,37.75424,-122.42772,83
3951,37.76768,-122.43643,95
3952,37.71522,-122.44366,244
3953,37.77663,-122.456,60
3954,37.74758,-122.44562,193
3955,37.72004,-122.39395,55
3956,37.75325,-122.47251,140
3957,37.78589,-122.38965,217
3958,37.79105,-122.40378,160
3959,37.76912,-122.44732,90
3960,37.78566,-122.38946,200
3961,37.79862,-122.41195,99
3962,37.73191,-122.47984,250
3963,37.77756,-122.42065,112
3964,37.79302,-122.41848,60
3965,37.792,-122.41868,60
3966,37.78931,-122.4058,121
3967,37.72612,-122.40241,79
3968,37.72463,-122.40301,49
3969,37.75934,-122.40814,110
3970,37.80652,-122.41933,125
3971,37.76979,-122.43725,90
3972,37.75749,-122.43647,395
3973,37.772587,-122.393081,408
3974,37.78388,-122.40805,179
3975,37.75745,-122.4213,158
3976,37.760853,-122.463737,110
3977,37.76459,-122.41891,88
3978,37.79523,-122.41202,120
3979,37.78345,-122.4876,180
3980,37.80636,-122.43868,75
3981,37.78914,-122.40722,135
3982,37.79575,-122.41056,109
3983,37.797,-122.41051,122
3984,37.79102,-122.40678,230
3985,37.78935,-122.40495,230
3986,37.7907,-122.40632,205
3987,37.79065,-122.40489,205
3988,37.77712,-122.39471,183
3989,37.7596,-122.47675,112
3990,37.76011,-122.41733,113
3991,37.71867,-122.45046,99
3992,37.74782,-122.4456,144
3993,37.78241,-122.41051,39
3994,37.79525,-122.41931,56
3995,37.7829,-122.41032,45
3996,37.75632,-122.49987,250
3997,37.80063,-122.41907,240
3998,37.74349,-122.41089,295
3999,37.75644,-122.41021,450
4000,37.7539,-122.40743,75
4001,37.72439,-122.40512,56
4002,37.80471,-122.42132,736
4003,37.76494,-122.45471,62
4004,37.74045,-122.48726,130
4005,37.77034,-122.42326,160
4006,37.7585,-122.39524,125
4007,37.80265,-122.42533,120
4008,37.73138,-122.39497,317
4009,37.77627,-122.4915,254
4010,37.77506,-122.45805,65
4011,37.76855,-122.42566,389
4012,37.789551,-122.411423,355
4013,37.73656,-122.38597,48
4014,37.78095,-122.42454,116
4015,37.76497,-122.4545,173
4016,37.78405,-122.41057,45
4017,37.76878,-122.45093,100
4018,37.78807,-122.4095,147
4019,37.77317,-122.43805,281
4020,37.7991,-122.40121,180
4021,37.75191,-122.42818,47
4022,37.78321,-122.41045,45
4023,37.78306,-122.39982,110
4024,37.79169,-122.4203,60
4025,37.77813,-122.4562,120
4026,37.78624,-122.39035,295
4027,37.77897,-122.4232,200
4028,37.75869,-122.39502,225
4029,37.77548,-122.43234,132
4030,37.78878,-122.40923,95
4031,37.7871,-122.41137,162
4032,37.77559,-122.46187,163
4033,37.7657,-122.42598,149
4034,37.78014,-122.40384,198
4035,37.7805576,-122.40425879999998,227
4036,37.78865,-122.40954,90
4037,37.751629,-122.432159,170
4038,37.7831,-122.4146,75
4039,37.73678,-122.39551,132
4040,37.75034,-122.43334,75
4041,37.76569,-122.4189,89
4042,37.78555,-122.4165,86
4043,37.76325,-122.48698,72
4044,37.77967,-122.41406,261
4045,37.77561,-122.41555,70
4046,37.757,-122.39392,125
4047,37.76049,-122.4414,275
4048,37.77364,-122.39242,206
4049,37.75355,-122.43047,54
4050,37.77839,-122.39643,250
4051,37.77858,-122.48545,33
4052,37.76756,-122.44468,95
4053,37.71899,-122.4285,52
4054,37.7643,-122.41705,89
4055,37.75923,-122.43135,200
4056,37.73823,-122.44511,479
4057,37.789562,-122.411217,342
4058,37.76444,-122.41905,89
4059,37.78575,-122.41637,86
4060,37.78014,-122.43344,324
4061,37.77877,-122.43251,324
4062,37.77999,-122.43285,258
4063,37.77972,-122.43466,258
4064,37.77993,-122.43442,341
4065,37.78019,-122.43253,341
4066,37.78006,-122.43286,422
4067,37.75479,-122.41112,84
4068,37.78394,-122.41486,101
4069,37.80464,-122.40956,395
4070,37.79377,-122.41426,176
4071,37.79053,-122.41328,112
4072,37.80036,-122.41225,1200
4073,37.74039,-122.41268,195
4074,37.79531,-122.41265,323
4075,37.78674,-122.38955,104
4076,37.7513,-122.49381,108
4077,37.79722,-122.43659,377
4078,37.76595,-122.41873,87
4079,37.72891,-122.42938,130
4080,37.75389,-122.42333,97
4081,37.78268,-122.39888,125
4082,37.78777,-122.42075,173
4083,37.79759,-122.42398,100
4084,37.75983,-122.42166,122
4085,37.72578,-122.40243,59
4086,37.75939,-122.4146,135
4087,37.74006,-122.4925,99
4088,37.78599,-122.41192,81
4089,37.78455,-122.41631,87
4090,37.78521,-122.40983,78
4091,37.78427,-122.41014,78
4092,37.76608,-122.41906,88
4093,37.75846,-122.39438,125
4094,37.76572,-122.41728,89
4095,37.78551,-122.41199,78
4096,37.73151,-122.40117,132
4097,37.79829,-122.43292,184
4098,37.78201,-122.40741,230
4099,37.79962,-122.41363,175
4100,37.789551,-122.411423,155
4101,37.789551,-122.411423,195
4102,37.789551,-122.411423,175
4103,37.75168,-122.48952,64
4104,37.76077,-122.42561,312
4105,37.76211,-122.43069,850
4106,37.78876,-122.39029,166
4107,37.76015,-122.44686,226
4108,37.75553,-122.39928,325
4109,37.79203,-122.39552,450
4110,37.74916,-122.43629,800
4111,37.74129,-122.40951,295
4112,37.76103,-122.47025,204
4113,37.79103,-122.41437,125
4114,37.75972,-122.47535,497
4115,37.77496,-122.4414,199
4116,37.789562,-122.411217,192
4117,37.789562,-122.411217,232
4118,37.789562,-122.411217,212
4119,37.71959,-122.42941,48
4120,37.77391,-122.42957,73
4121,37.77174,-122.43109,73
4122,37.764,-122.41672,90
4123,37.7847,-122.40989,78
4124,37.78552,-122.41209,81
4125,37.78577,-122.41028,79
4126,37.80125,-122.41439,130
4127,37.76042,-122.41961,269
4128,37.74289,-122.47397,59
4129,37.7693,-122.43297,650
4130,37.78578,-122.41004,78
4131,37.79727,-122.41664,90
4132,37.73681,-122.49748,45
4133,37.75721,-122.41245,300
4134,37.79923,-122.41462,100
4135,37.76609,-122.41722,90
4136,37.75414,-122.42435,98
4137,37.75609,-122.49518,135
4138,37.78537,-122.43662,105
4139,37.74245,-122.42383,140
4140,37.79921,-122.40573,190
4141,37.77588,-122.46895,130
4142,37.75687,-122.39394,140
4143,37.75454,-122.42242,149
4144,37.74755,-122.50142,1803
4145,37.766,-122.41702,87
4146,37.78426,-122.41664,85
4147,37.75089,-122.44064,292
4148,37.75279,-122.43861,279
4149,37.783421,-122.465797,102
4150,37.8040758,-122.4052486,179
4151,37.76499,-122.47742,116
4152,37.75296,-122.48119,140
4153,37.80146,-122.40537,145
4154,37.73938,-122.47868,99
4155,37.77879,-122.50102,779
4156,37.74012,-122.42614,550
4157,37.7872571,-122.3963215,294
4158,37.75862,-122.4104,100
4159,37.76057,-122.42567,499
4160,37.79315,-122.41382,105
4161,37.78396,-122.41586,82
4162,37.78476,-122.41657,130
4163,37.7484,-122.43299,63
4164,37.76961,-122.43565,85
4165,37.78608,-122.41464,103
4166,37.78589,-122.41637,132
4167,37.78382,-122.41044,79
4168,37.78436,-122.41002,81
4169,37.78392,-122.41009,79
4170,37.71975,-122.45119,75
4171,37.75714,-122.39361,125
4172,37.77274,-122.50973,140
4173,37.79514,-122.42019,200
4174,37.76446,-122.47965,120
4175,37.79611,-122.41364,90
4176,37.80097,-122.4228,100
4177,37.75878,-122.39418,220
4178,37.74726118421266,-122.40657197575445,185
4179,37.78904,-122.41335,200
4180,37.78951,-122.41102,197
4181,37.78757,-122.41298,111
4182,37.7874,-122.41308,126
4183,37.76556,-122.45332,175
4184,37.75959,-122.47815,146
4185,37.77398,-122.47226,110
4186,37.77543,-122.45729,60
4187,37.79356,-122.41208,110
4188,37.74966,-122.43824,140
4189,37.80249,-122.44539,125
4190,37.75836,-122.39587,195
4191,37.78004,-122.48584,145
4192,37.71974,-122.40413,550
4193,37.79771,-122.39861,150
4194,37.78698,-122.40961,157
4195,37.80307,-122.41454,48
4196,37.78659,-122.3899,110
4197,37.77358,-122.43787,175
4198,37.73591,-122.44311,598
4199,37.76203,-122.42457,204
4200,37.80233,-122.44527,120
4201,37.74254,-122.42031,100
4202,37.78908,-122.42439,166
4203,37.78929,-122.3898,98
4204,37.75874,-122.42092,170
4205,37.77703,-122.40851,164
4206,37.71545,-122.43288,69
4207,37.7691,-122.45307,120
4208,37.73579,-122.38472,411
4209,37.76062,-122.47803,114
4210,37.76694,-122.41929,140
4211,37.75359,-122.45185,650
4212,37.74031,-122.41791,117
4213,37.78051,-122.4513,120
4214,37.78781,-122.42079,180
4215,37.80033,-122.42339,150
4216,37.76881,-122.43637,145
4217,37.74754,-122.41128,231
4218,37.77956,-122.49946,112
4219,37.77466,-122.43247,500
4220,37.76803,-122.41786,349
4221,37.7585,-122.40815,337
4222,37.80502,-122.42313,829
4223,37.80387,-122.43378,298
4224,37.7741,-122.42781,175
4225,37.77237,-122.41193,229
4226,37.80021,-122.42921,129
4227,37.77424,-122.41581,115
4228,37.77807,-122.43122,115
4229,37.77606,-122.43238,265
4230,37.75311,-122.43294,70
4231,37.78652,-122.39383,269
4232,37.78809,-122.39344,259
4233,37.78618,-122.39188,269
4234,37.7862,-122.39182,269
4235,37.78833,-122.39243,279
4236,37.78658,-122.39181,289
4237,37.74676,-122.40702,130
4238,37.74908,-122.43267,69
4239,37.77864,-122.47739,170
4240,37.77424,-122.41581,110
4241,37.80475,-122.4056,335
4242,37.777099258650175,-122.41213871664549,95
4243,37.74943,-122.43556,165
4244,37.77215,-122.42167,120
4245,37.80545,-122.40483,300
4246,37.744476318359375,-122.41868591308594,191
4247,37.78815,-122.43009,145
4248,37.78993,-122.39139,250
4249,37.75216,-122.4841,140
4250,37.78566,-122.41023,81
4251,37.78587,-122.41049,79
4252,37.78172,-122.42236,152
4253,37.766075,-122.437706,260
4254,37.75586,-122.40585,425
4255,37.76549,-122.41706,88
4256,37.768,-122.42433,110
4257,37.79971,-122.43895,229
4258,37.77726,-122.40837,200
4259,37.71896,-122.39744,88
4260,37.74635,-122.40694,500
4261,37.75565,-122.427,220
4262,37.77175,-122.42934,138
4263,37.75776,-122.40889,450
4264,37.76531,-122.41887,89
4265,37.74221,-122.43147,224
4266,37.76795,-122.4376,93
4267,37.71842,-122.4049,220
4268,37.79806,-122.41208,130
4269,37.76003,-122.47604,165
4270,37.77828,-122.4864,32
4271,37.76546,-122.45824,136
4272,37.77538,-122.41625,111
4273,37.7365,-122.41616,225
4274,37.78901,-122.43836,1100
4275,37.78242,-122.47108,109
4276,37.71604,-122.43452,69
4277,37.78809,-122.39134,319
4278,37.77251,-122.44478,96
4279,37.74109,-122.42345,125
4280,37.7897,-122.43639,95
4281,37.76308,-122.44609,200
4282,37.77504,-122.40892,90
4283,37.80017,-122.4292,149
4284,37.75786,-122.42282,506
4285,37.77753,-122.50454,235
4286,37.8025,-122.44014,161
4287,37.77832,-122.40279,109
4288,37.747669,-122.425255,94
4289,37.79522,-122.41417,140
4290,37.76716,-122.44684,160
4291,37.77178,-122.43491,185
4292,37.75496,-122.44326,295
4293,37.72197,-122.45,27
4294,37.77001,-122.44456,125
4295,37.76803,-122.44264,110
4296,37.71964,-122.46543,48
4297,37.73674,-122.41352,240
4298,37.75339,-122.42791,105
4299,37.75241,-122.43541,139
4300,37.76675,-122.4328,89
4301,37.75158,-122.40776,200
4302,37.76063,-122.50772,185
4303,37.76077,-122.42069,198
4304,37.76679,-122.42257,58
4305,37.79789,-122.41321,125
4306,37.76923,-122.44675,250
4307,37.76553,-122.40025,259
4308,37.76185,-122.42912,200
4309,37.76351,-122.4221,160
4310,37.78017,-122.42236,100
4311,37.79083,-122.40816,150
4312,37.7512,-122.50424,82
4313,37.74917,-122.50508,78
4314,37.80003,-122.41172,550
4315,37.79331,-122.41375,130
4316,37.78267,-122.42476,175
4317,37.77578,-122.40845,175
4318,37.76781,-122.4378,115
4319,37.77825,-122.48464,130
4320,37.80005,-122.41692,140
4321,37.75846,-122.47699,135
4322,37.79416,-122.41124,125
4323,37.77723,-122.4243,350
4324,37.79177,-122.41212,145
4325,37.74888,-122.50472,82
4326,37.78349,-122.48382,180
4327,37.76965,-122.43752,165
4328,37.74343,-122.43146,200
4329,37.78818,-122.38947,119
4330,37.76808,-122.44282,155
4331,37.76173,-122.43102,163
4332,37.77078,-122.42584,120
4333,37.77331,-122.41494,128
4334,37.77349,-122.41486,117
4335,37.73489,-122.44433,415
4336,37.79316,-122.4088,240
4337,37.79455,-122.4142,127
4338,37.8027,-122.41473,113
4339,37.75232,-122.4083,40
4340,37.75301,-122.40803,35
4341,37.75148,-122.40832,35
4342,37.76613,-122.44475,90
4343,37.7713,-122.41082,37
4344,37.75268,-122.40582,170
4345,37.77495,-122.41782,239
4346,37.782342,-122.388737,243
4347,37.76417,-122.45242,85
4348,37.782342,-122.388737,289
4349,37.75735,-122.40628,202
4350,37.782342,-122.388737,203
4351,37.76396,-122.46332,103
4352,37.78546,-122.39315,159
4353,37.75539,-122.45501,1650
4354,37.79858,-122.4102,208
4355,37.76421,-122.43316,375
4356,37.75219,-122.43363,123
4357,37.77751,-122.4074,145
4358,37.77201,-122.42954,100
4359,37.736861,-122.398045,90
4360,37.77521,-122.41068,350
4361,37.71731,-122.46566,67
4362,37.71137,-122.43826,86
4363,37.71211,-122.4659,55
4364,37.74715,-122.43311,53
4365,37.7232,-122.46665,38
4366,37.78797,-122.39205,189
4367,37.75575,-122.40595,55
4368,37.7558,-122.40671,59
4369,37.7513,-122.43315,175
4370,37.79024,-122.43743,200
4371,37.76225,-122.4143,195
4372,37.7476,-122.43197,303
4373,37.75432,-122.4085,105
4374,37.76909,-122.42368,53
4375,37.76737,-122.42287,54
4376,37.76079,-122.43308,111
4377,37.77863,-122.45308,257
4378,37.74436,-122.41927,70
4379,37.73458,-122.41779,200
4380,37.79068,-122.39046,150
4381,37.76895,-122.41845,195
4382,37.76447,-122.45247,103
4383,37.77548,-122.49143,152
4384,37.76039,-122.43757,913
4385,37.7808,-122.41183,160
4386,37.76485,-122.40645,565
4387,37.79389,-122.41949,56
4388,37.75725,-122.39364,125
4389,37.80101,-122.4325,72
4390,37.7808,-122.50004,130
4391,37.76141,-122.4897,50
4392,37.80634,-122.42153,200
4393,37.79757,-122.42562,274
4394,37.74068,-122.46144,50
4395,37.75134,-122.50476,82
4396,37.77719,-122.40934,100
4397,37.75058,-122.48564,189
4398,37.78081,-122.4224,120
4399,37.77317,-122.41463,155
4400,37.77562,-122.41805,289
4401,37.77873,-122.48769,120
4402,37.76706,-122.45157,140
4403,37.74491,-122.45581,248
4404,37.77629,-122.4092,115
4405,37.749,-122.42422,110
4406,37.74877,-122.43316,64
4407,37.78863,-122.40962,161
4408,37.71419,-122.46089,385
4409,37.78017,-122.41871,126
4410,37.79258,-122.43175,1093
4411,37.78182,-122.4406,596
4412,37.74198,-122.426,149
4413,37.79042,-122.4168,75
4414,37.78628,-122.40077,295
4415,37.78789,-122.4024,280
4416,37.73877,-122.44778,300
4417,37.75295,-122.42071,400
4418,37.74616,-122.41061,150
4419,37.78536,-122.39508,240
4420,37.7372,-122.38801,249
4421,37.7772,-122.39472,100
4422,37.77225,-122.42876,80
4423,37.7523,-122.41912,145
4424,37.75975,-122.44625,215
4425,37.76511,-122.47123,300
4426,37.788857,-122.431938,115
4427,37.76374,-122.43792,135
4428,37.782342,-122.388737,256
4429,37.8029,-122.42625,299
4430,37.77798,-122.44482,190
4431,37.73508,-122.46109,475
4432,37.73595,-122.45427,69
4433,37.7957,-122.41361,120
4434,37.78868,-122.40308,842
4435,37.78214,-122.47809,122
4436,37.79295,-122.42244,283
4437,37.7621,-122.43123,206
4438,37.75014,-122.41809,110
4439,37.79285,-122.39226,1803
4440,37.71574,-122.47371,80
4441,37.77538,-122.41477,145
4442,37.77473,-122.41672,120
4443,37.78362,-122.43516,145
4444,37.79384,-122.41409,100
4445,37.76148,-122.47514,35
4446,37.76542,-122.44781,200
4447,37.78822,-122.40324,656
4448,37.77867,-122.42667,130
4449,37.71957,-122.45192,117
4450,37.77745,-122.41274,150
4451,37.79614,-122.39688,150
4452,37.77572,-122.49473,400
4453,37.77513,-122.44428,171
4454,37.78749,-122.39048,145
4455,37.75663,-122.46631,150
4456,37.782342,-122.388737,155
4457,37.782342,-122.388737,274
4458,37.782342,-122.388737,204
4459,37.79611,-122.39661,150
4460,37.790598,-122.410225,346
4461,37.790598,-122.410225,297
4462,37.80366,-122.44518,259
4463,37.75662,-122.43157,140
4464,37.76035,-122.40338,169
4465,37.75407,-122.41528,186
4466,37.76642,-122.40837,182
4467,37.73352,-122.49277,257
4468,37.78127,-122.40182,175
4469,37.78398,-122.48116,300
4470,37.80503,-122.40471,149
4471,37.79389,-122.4264,129
4472,37.77671,-122.44269,148
4473,37.80527,-122.42149,162
4474,37.79141,-122.40724,145
4475,37.772,-122.42945,48
4476,37.7647,-122.47853,115
4477,37.73699,-122.50675,284
4478,37.78101,-122.41291,120
4479,37.79114532470703,-122.40775299072266,70
4480,37.8026,-122.41622,150
4481,37.7987,-122.40397,198
4482,37.77589,-122.49409,141
4483,37.78918,-122.4376,200
4484,37.80305,-122.4168,1100
4485,37.7592,-122.41589,150
4486,37.78862,-122.39018,250
4487,37.7612,-122.42079,600
4488,37.77352,-122.4306,89
4489,37.75151,-122.50967,325
4490,37.79308,-122.41494,250
4491,37.77615,-122.41803,259
4492,37.78698,-122.39365,349
4493,37.78696,-122.4114,327
4494,37.76755,-122.41866,185
4496,37.77858,-122.4047,119
4497,37.71984,-122.47423,164
4498,37.7544,-122.45452,200
4499,37.79296,-122.41637,80
4500,37.76999,-122.42651,175
4501,37.76439,-122.47854,139
4502,37.7993,-122.43226,72
4503,37.80223,-122.4172,1600
4504,37.78954,-122.39791,140
4505,37.78111,-122.46936,58
4506,37.80055,-122.43221,60
4507,37.79886,-122.43266,60
4508,37.79887,-122.43382,55
4509,37.74124,-122.47301,171
4510,37.73205,-122.45022,510
4511,37.7808,-122.41183,181
4512,37.79562,-122.42668,106
4513,37.74453,-122.42008,47
4514,37.76147,-122.40332,65
4515,37.78918,-122.4376,200
4516,37.78176,-122.38999,169
4517,37.78121,-122.38982,159
4518,37.78301,-122.39,135
4519,37.76287,-122.44971,111
4520,37.76287,-122.45092,101
4521,37.7691,-122.43823,154
4522,37.79203,-122.4341,90
4523,37.77558,-122.50758,111
4524,37.76259,-122.4537,85
4525,37.77666,-122.42777,155
4526,37.75974,-122.39655,140
4527,37.75552,-122.49595,222
4528,37.79377,-122.42225,140
4529,37.79155,-122.43619,130
4530,37.76525,-122.45355,77
4531,37.776985,-122.428947,141
4532,37.73666,-122.44309,575
4533,37.78676,-122.40197,349
4534,37.78676,-122.40197,429
4535,37.74078,-122.42679,157
4536,37.75803,-122.3999,1499
4537,37.78941,-122.41128,101
4538,37.76823,-122.42534,92
4539,37.78832,-122.41371,272
4540,37.77721,-122.42648,169
4541,37.77523532042236,-122.42275144953187,190
4542,37.75726,-122.39584,265
4543,37.77825800000001,-122.4040522,184
4544,37.80317,-122.41654,85
4545,37.80209,-122.41563,150
4546,37.74932,-122.44706,308
4547,37.74327,-122.47502,50
4548,37.74758,-122.44549,125
4549,37.76514,-122.46098,173
4550,37.71361,-122.45653,202
4551,37.75472,-122.40635,183
4552,37.78047,-122.43017,99
4553,37.76469,-122.43382,399
4554,37.7776,-122.47434,132
4555,37.75969,-122.40707,175
4556,37.75883,-122.48778,130
4557,37.76067,-122.43224,299
4558,37.78845,-122.39198,329
4559,37.77704,-122.41661,269
4560,37.78832,-122.3919,319
4561,37.75357,-122.44346,150
4562,37.74159,-122.47779,125
4563,37.7884,-122.4034,799
4564,37.74707,-122.42015,1803
4565,37.74098,-122.4221,600
4566,37.75851,-122.41076,325
4567,37.79215,-122.43462,749
4568,37.77279,-122.44738,93
4569,37.75493,-122.42149,99
4570,37.79373,-122.42655,106
4571,37.75953,-122.44444,625
4572,37.759869,-122.402878,354
4573,37.76958,-122.45248,118
4574,37.78435,-122.44921,375
4575,37.78449,-122.44775,240
4576,37.75615,-122.49176,350
4577,37.77262,-122.43091,80
4578,37.79954,-122.41752,190
4579,37.76579,-122.42118,247
4580,37.78553,-122.47062,129
4581,37.75742,-122.40647,130
4582,37.77394,-122.42892,81
4583,37.7586,-122.44153,215
4584,37.79355,-122.42988,91
4585,37.7867,-122.47942,161
4586,37.7887,-122.40967,164
4587,37.78753,-122.40927,119
4588,37.75542,-122.47946,75
4589,37.79129,-122.43633,134
4590,37.77557,-122.41304,229
4591,37.77631,-122.46422,114
4592,37.8056968826474,-122.42375903584218,110
4593,37.799881,-122.435287,126
4594,37.78996,-122.42449,140
4595,37.80635,-122.41989,162
4596,37.76858,-122.43909,450
4597,37.79401,-122.42664,133
4598,37.78971,-122.43572,107
4600,37.799881,-122.435287,139
4601,37.799881,-122.435287,140
4602,37.799881,-122.435287,157
4603,37.799881,-122.435287,196
4604,37.799881,-122.435287,147
4605,37.799881,-122.435287,140
4606,37.78895,-122.41131,156
4607,37.75978,-122.40721,160
4608,37.79919,-122.43421,57
4609,37.80097,-122.43311,55
4610,37.77186,-122.51136,159
4611,37.78772,-122.38936,199
4612,37.74442,-122.42287,138
4613,37.80167,-122.42338,245
4614,37.73407,-122.40326,338
4615,37.73937,-122.47785,336
4616,37.77257,-122.44973,80
4617,37.80084,-122.43287,105
4618,37.75643,-122.42307,850
4619,37.73273,-122.39371,180
4620,37.76745,-122.42426,129
4621,37.80658721923828,-122.4180145263672,188
4622,37.74192,-122.48817,130
4623,37.78076,-122.39806,131
4624,37.79079,-122.43143,678
4625,37.73108,-122.47186,600
4626,37.76138,-122.48927,55
4627,37.80633,-122.43416,1757
4628,37.76027,-122.47527,310
4629,37.7737,-122.42865,81
4630,37.7542,-122.411,143
4631,37.73817,-122.45966,259
4632,37.76272,-122.4664,145
4633,37.78676,-122.40197,349
4634,37.78676,-122.40197,429
4635,37.76477,-122.48211,141
4636,37.79443,-122.4123,125
4637,37.80594,-122.44864,760
4638,37.75948,-122.43949,695
4639,37.78787,-122.41042,250
4640,37.79543,-122.42691,135
4641,37.78924,-122.44739,300
4642,37.74921,-122.43093,79
4643,37.744476318359375,-122.41868591308594,403
4644,37.7615,-122.39896,125
4645,37.74054,-122.42521,85
4646,37.72596,-122.43977,60
4647,37.79114,-122.41073,90
4648,37.71789,-122.43813,109
4649,37.78967,-122.41261,96
4650,37.78953,-122.41274,92
4651,37.77782,-122.41168,100
4652,37.72299,-122.42622,130
4653,37.77783,-122.42464,160
4654,37.80658721923828,-122.4180145263672,213
4655,37.74608,-122.42824,495
4656,37.76584,-122.43616,156
4657,37.76626,-122.43643,167
4658,37.7407,-122.45124,145
4659,37.77558,-122.42929,320
4660,37.73337,-122.42663,166
4661,37.799458,-122.440491,232
4662,37.75312,-122.42518,85
4663,37.758636,-122.435921,395
4664,37.79407,-122.42958,100
4665,37.80658721923828,-122.4180145263672,205
4666,37.80318,-122.40565,375
4667,37.73167,-122.47795,228
4668,37.80658721923828,-122.4180145263672,230
4669,37.80658721923828,-122.4180145263672,213
4670,37.805939,-122.435486,242
4671,37.75581,-122.48659,285
4672,37.73881,-122.43529,170
4673,37.76008,-122.43284,450
4674,37.74641,-122.40626,145
4675,37.71738,-122.43535,145
4676,37.74808,-122.41846,110
4677,37.75354,-122.47122,180
4678,37.78725,-122.4429,130
4679,37.80658721923828,-122.4180145263672,336
4680,37.79429,-122.42469,108
4681,37.774441,-122.420944,132
4682,37.76463,-122.44376,650
4683,37.74669,-122.41005,48
4684,37.79823,-122.41246,125
4685,37.75495,-122.46014,65
4686,37.76359,-122.39005,250
4687,37.77761,-122.47218,132
4688,37.7595,-122.50489,185
4689,37.75453,-122.49828,150
4690,37.76643,-122.4503,350
4691,37.74552,-122.42322,243
4692,37.78636,-122.39408,180
4693,37.75862,-122.42376,110
4694,37.74992,-122.42292,279
4695,37.80375,-122.41726,150
4696,37.74784,-122.42161,219
4697,37.774323,-122.43644,91
4698,37.74365,-122.47613,50
4699,37.78537,-122.39565,167
4700,37.73018,-122.39922,126
4701,37.80639,-122.42157,714
4702,37.80015,-122.43413,158
4703,37.739,-122.41786,360
4704,37.76945,-122.42379,54
4705,37.76136,-122.44253,110
4706,37.72292,-122.45486,80
4707,37.72178,-122.45418,67
4708,37.79108,-122.43649,120
4709,37.77417,-122.4658,139
4710,37.78948,-122.42177,408
4711,37.71493,-122.44787,221
4712,37.77215,-122.42013,27
4713,37.79809,-122.43464,175
4714,37.80116,-122.43457,56
4715,37.71076,-122.43362,90
4716,37.77311,-122.41917,43
4717,37.79102,-122.40799,296
4718,37.796,-122.41101,140
4719,37.7887,-122.41302,63
4720,37.79141,-122.43605,125
4721,37.74732,-122.4182,154
4722,37.72212,-122.40008,179
4723,37.72225,-122.41058,65
4724,37.75769,-122.47922,261
4725,37.75227,-122.45073,250
4726,37.71234,-122.39937,85
4727,37.74551,-122.50493,170
4728,37.77534,-122.39679,130
4729,37.78877,-122.39056,199
4730,37.78496,-122.39326,135
4731,37.78435,-122.42797,240
4732,37.799881,-122.435287,129
4733,37.799881,-122.435287,163
4734,37.799881,-122.435287,163
4735,37.799881,-122.435287,140
4736,37.76393,-122.45396,1803
4737,37.78573,-122.41041,155
4738,37.74856,-122.42105,219
4739,37.78524,-122.4113,170
4740,37.78714,-122.41207,185
4741,37.76369,-122.48426,235
4742,37.78716,-122.41253,205
4743,37.7711,-122.4253,50
4744,37.76987,-122.42332,47
4745,37.78536,-122.41088,195
4746,37.7871,-122.41077,220
4747,37.76918,-122.42327,60
4748,37.7852,-122.41239,245
4749,37.78549,-122.41061,220
4750,37.77064,-122.42554,84
4751,37.78696,-122.41056,165
4752,37.75352,-122.43037,90
4753,37.80587,-122.420876,84
4754,37.7522,-122.42348,320
4755,37.73726,-122.50636,271
4756,37.77989,-122.47629,133
4757,37.80022,-122.43409,172
4758,37.74937,-122.418,152
4759,37.79937,-122.433929,155
4760,37.74164,-122.46396,109
4761,37.77136,-122.45047,147
4762,37.71018,-122.40372,79
4763,37.76367,-122.49554,140
4764,37.77242,-122.50969,171
4765,37.7369,-122.50005,150
4766,37.72613,-122.44654,99
4767,37.758256,-122.4196164,105
4768,37.72955,-122.48955,63
4769,37.7448780496869,-122.41357744832642,169
4770,37.77395,-122.42404,300
4771,37.73611,-122.45552,69
4772,37.77146,-122.42919,110
4773,37.74798,-122.42827,153
4774,37.74574,-122.50511,73
4775,37.73417,-122.4015,89
4776,37.757568,-122.412605,282
4777,37.80283,-122.41631,980
4778,37.80055,-122.43412,72
4779,37.72992,-122.4892,50
4780,37.76631,-122.44762,200
4781,37.75495,-122.45631,310
4782,37.77972,-122.3971,100
4783,37.7633,-122.47465,36
4784,37.804,-122.43947,135
4785,37.79995,-122.43471,155
4786,37.79937,-122.433929,195
4787,37.77049,-122.42169,150
4788,37.75873,-122.42394,60
4789,37.80473,-122.40918,139
4790,37.78543,-122.3956,135
4791,37.800919,-122.425812,99
4792,37.79981,-122.42657,41
4793,37.80002,-122.42535,155
