x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,weight,source_index
0.6166556678026549,-0.07308435208174585,0.08459374827863594,-0.3330620914815752,0.28596650371372484,-0.17357214009877253,3.568958694517251,-0.5041002085795809,-0.4251155092422102,-0.5474615206327538,318.2926479446947,77293
-0.8372338574978514,-1.0868881229237917,-1.6962445203259406,-1.3011307364675702,-0.3846673403220324,-0.509327004675639,-0.4861559021208202,2.1900913127385735,-0.674453660282968,-0.519807968346103,543.9316141246666,29447
-1.258061430040733,-1.46457972382573,-1.072546127357866,0.5024733461551469,1.3986773660152059,-0.5216222532376087,0.8165233983535861,2.425914852761601,-1.4491119030698842,-0.33890903704271486,1142.3653939932876,15598
1.4743550730012522,-1.8104657162306634,-0.8064039559614705,1.3495334105178929,1.0979447005283192,1.1571520696467235,-0.5229250759245333,2.480832663451895,-0.888995817358708,1.2620281582446724,446.9177591004275,105519
0.4928900021974013,0.2966558466959413,-1.5450449099094377,0.6061949866893608,-0.9402709398090557,-0.40434449772343567,-0.6437380755653048,2.1868608532862033,-0.39767638257265314,0.09537515743244829,582.0831301454348,73220
-0.9312507908105582,-2.1444246054492195,-1.1149745894645378,-0.9092934277827629,2.0392379435022745,-0.3173319694387266,-0.5491887714986141,2.55190277140404,-2.6474859352251063,0.5123466937209141,725.9688477094749,26353
-0.9249910984180508,-2.28079115188013,-1.2576885074597064,0.761777447490681,2.042245270157143,-0.42798920649645444,-0.5859579453023271,2.41622347440449,-2.2862041007426046,-1.0693764531743006,498.14979489974473,26559
-0.7826286767729213,-0.1406712701378823,0.03445102033438748,-0.6845632066252996,0.7881900550768256,-0.224644711048493,0.01810705290153062,-0.5041118705382039,0.7344858439234199,-0.033285579804720716,2108.1437709761626,31244
1.296622350652829,-0.3235535189956628,-0.9066894118499674,-1.1974090959333568,-0.529019019755738,-0.5405380202560237,-0.5334305541541656,-0.49871700325274565,0.31753041909688934,-0.7374003948428758,692.177504948223,99670
0.4812822231006159,1.2826297101031072,-1.3039741024851663,-2.0559937870221265,-0.9469496108441884,1.0247417005178185,-0.33382646779115177,-0.38523096269097923,0.4336496218144352,1.2062206878278239,6006.138664983793,72838
1.0384252328900399,0.7141044582191365,-0.39754786656990654,-2.0502314736591143,-0.9469998331993247,-0.1083127438852407,-0.5754524670726948,-0.3978297545552232,0.5638860563692171,1.053909325052373,597.343736553742,91173
0.7667363509414585,1.3661194324077464,0.8714488637114571,-0.8401456674266203,-0.9469805863087336,-0.4336639366019789,1.3260390924907535,-0.5040910017701415,0.7758433681789841,-0.5751150729194051,432.7471960069993,82232
-1.3946503489937443,-0.5183628710398208,0.2620218625428998,0.9922699820111562,-0.44481387341940976,-0.4582544337259184,-0.4231230327430263,-0.5041075417225378,0.08250833414459594,-0.8709647173467974,9020.108430624481,11103
1.5773969026274282,-1.5321666418818665,-0.08512010014805095,0.4967110327921351,0.7972120350414322,-0.43744709000566195,-0.5491887714986141,-0.5041118705382039,-0.010148426927966452,-1.1355581754140063,2604.1134792461494,108910
-0.7792253488701988,0.5351979104234816,-1.1728315832463627,0.5428095396962301,-0.5711215929239022,-0.45447128032223544,-0.49666138035045254,-0.5036208407014436,0.6372558950725979,0.7954203302764274,17559.50775938728,31356
1.4656644321068004,0.20123902120492515,-1.3926881596172984,0.5082356595181589,-0.9175355502982471,-0.38069978895041684,1.4468520921315244,1.844432151334958,-0.0890856246657503,0.564284668281005,3235.248558561143,105233
-1.611187086804458,-0.23211239456677277,0.9331629904120706,0.6753427470455035,-0.9365719280235669,-0.4856822959026202,-0.5229250759245333,0.7816109915051503,0.6364605580676834,0.429085817354833,2355.5836034537165,3977
1.066411527518677,-0.0015217329634837397,1.3497333456412113,0.6638181203194796,0.7490948085635303,-0.43744709000566195,0.05487622670524373,-0.5041118705382039,-0.12825597215779902,0.6289652929900716,911.2762112389204,92094
0.35058835426482027,0.6067605295417438,1.4114474723418249,1.199713263079584,-0.4598505066937541,-0.3409766782117454,0.6484357466794693,-0.5041118705382039,0.8136218759124324,-0.9383473176110133,8991.767304437624,68537
1.50735519891515,0.6345904369766235,1.7508751691951991,1.0153192354632037,0.328069076881889,-0.3731334821430509,-0.16048607700221865,-0.5041118705382039,0.4199300584796567,1.265664150041108,3028.140328734116,106605
-0.5825920019191564,-0.613779696530837,-0.22397688522443132,0.2143576780045529,1.527992412174567,2.2069771391687567,-0.38635385893931323,-0.5041118705382039,0.07515146684913498,-0.3767366948148045,488.3394050658329,37827
-1.2139093278741646,0.9128895113254202,-0.49397618953961514,1.943051686908116,-0.9276401678586064,3.010897237451395,-0.7556214187108888,-0.504095039844457,-0.06542434876953772,0.7620626073733502,620.234646166203,17051
-0.5886693731740178,0.2688259392610616,1.0450198450569326,0.5024733461551469,0.003277798156051443,3.5310808304578076,-0.703619301474209,-0.5041118705382039,1.0643518667117908,1.1872067857730702,306.3021714810247,37627
0.6790094968775334,1.29853251435161,0.10387941287257767,-0.7998094738855372,-0.4057186269061145,0.6369684766403108,3.395618303728318,-0.5041118705382039,0.9569813710483068,0.7311733559651011,808.8121396402857,79345
-0.6616586019449039,-0.430897447673056,0.35845018551260793,0.7041543138605622,0.11755621104106832,-0.4923028143590655,1.9301040906946105,-0.5041118705382039,0.19206600657159564,0.3264774617049675,336.8233842976392,35225
-1.1774451003449957,0.6147119316659951,0.41630717929443306,-0.3791605983856702,-0.6252534727115419,0.18299006819835043,1.7094890478723324,-0.5009654030315953,0.7277254793816449,0.2859144706548253,1502.0796879033878,18251
