Dataset,Clusters,Budget,Iteration,Cost,Time,RawSize,ActualSize,Trimmed,Z,EpsReport,Beta,ReferenceCost,FinalKMeansTime,CostTime,WeightedSteps,RefLloydIterations
balloons,32,1024,4,2536.099205591952,1.876148200011812,1029,1024,True,1.493709743108777,1.2000000000000002,0.8644153605953564,3460.29782391388,0.0182276999985333,0.5485001000051852,20,0
balloons,32,4096,0,2279.946643224901,4.006060299987439,4102,4096,True,0.0939382261175902,0.5,0.751505808940722,3421.3665974625146,0.1007867000007536,0.568391500011785,20,0
balloons,32,4096,1,2346.7477050558027,4.069318599998951,4102,4096,True,0.0824418673946716,0.5,0.6595349391573729,3898.469542483661,0.1120246999780647,0.573318200011272,20,0
balloons,32,4096,2,2500.7139983941147,3.91565169999376,4102,4096,True,0.0781934966916558,0.5,0.6255479735332471,4110.279277201076,0.0963441000203602,0.5376011999906041,20,0
balloons,32,4096,3,2381.938280881216,3.915688900015084,4102,4096,True,0.0872459119731392,0.5,0.6979672957851139,3683.8070895809306,0.0948230999929364,0.5313671999901999,20,0
balloons,32,4096,4,2420.2650712946256,4.173443600011524,4102,4096,True,0.092881342999568,0.5,0.7430507439965447,3460.29782391388,0.0968864999886136,0.5623326000059023,20,0
balloons,64,64,0,2441.7271972318345,2.95665690000169,65,64,True,1490.7917195202097,11.5,0.9802197547597334,1801.6511034217608,0.0028838999860454,1.1040104000130668,20,0
balloons,64,64,1,3105.975209534793,2.838927300006617,65,64,True,1389.938388703217,11.2,0.9893306907565488,1932.378131487889,0.0025333999947179,1.08645269999397,20,0
balloons,64,64,2,2879.0835063437144,2.9887730999907944,65,64,True,1359.7851613153878,11.1,0.9942631903747337,1975.2286043829292,0.0025942999927792,1.0856441000069026,20,0
balloons,64,64,3,2750.086828143021,2.7758858999877702,65,64,True,1253.2668233197876,10.8,0.994883610952176,2143.10831218762,0.0026072000036947,1.105971299984958,20,0
balloons,64,64,4,2880.7923875432534,3.012684800021816,65,64,True,1583.3064139098865,11.7,0.9885699066565304,1696.3782391387929,0.0026915999769698,1.0805029000039212,20,0
balloons,64,128,0,2022.434352051553,2.9217879000061657,131,128,True,359.6781544345471,7.2,0.963643889410116,1801.6511034217608,0.0053705000027548,1.0706154000072274,20,0
balloons,64,128,1,1814.8870380913963,2.8580783999932464,131,128,True,335.34562063934504,7.0,0.9776840251875948,1932.378131487889,0.005950999999186,1.0758076999918558,20,0
balloons,64,128,2,1721.3821743368871,2.718054699973436,131,128,True,328.0706559108113,6.9,0.9986656557683692,1975.2286043829292,0.0049053000111598,1.0634480000007898,20,0
balloons,64,128,3,1843.1120633169817,2.7269304000074044,131,128,True,302.3713454558116,6.800000000000001,0.9616430435064228,2143.10831218762,0.0060193999961484,1.049812999990536,20,0
balloons,64,128,4,1812.476251614469,2.913430799992057,131,128,True,381.9988543019063,7.300000000000001,0.9819592827611806,1696.3782391387929,0.0060875999915879,1.1340780000027737,20,0
balloons,64,256,0,1573.612032785071,2.930571400007466,260,256,True,102.00303324586146,4.7,0.9824704857869784,1801.6511034217608,0.0096613999921828,1.0760975000157489,20,0
balloons,64,256,1,1472.680487272022,2.8924218000029214,260,256,True,95.10244108293182,4.6000000000000005,0.9770531055614756,1932.378131487889,0.0074162000091746,1.0752852000005078,20,0
balloons,64,256,2,1489.1474735777017,2.900489799998468,260,256,True,93.03929529573853,4.6000000000000005,0.9558569829840808,1975.2286043829292,0.0122946000192314,1.0794634999765549,20,0
balloons,64,256,3,1599.9356067929066,3.3262434999924158,260,256,True,85.75109169922544,4.5,0.9410270694016508,2143.10831218762,0.0140634000126738,1.2846707999997309,20,0
donuts,2,64,0,101742206.23286933,0.5469630999723449,65,64,True,0.21788370013201697,0.5,0.8715348005280679,277597039.2744361,0.0006545000069309026,0.06517680000979453,20,0
donuts,2,64,1,99745001.1542523,0.5183895000081975,65,64,True,0.33871070239831025,0.6000000000000001,0.9408630622175282,178570885.52129763,0.0005775000026915222,0.06435030000284314,20,0
donuts,2,64,2,100269288.20012048,0.495166100008646,65,64,True,0.43573872607888414,0.7000000000000001,0.8892627062834368,138807653.4006694,0.0005685999931301922,0.06534110000939108,20,0
donuts,2,64,3,99554820.86032256,0.4761927999788895,65,64,True,0.2536010839289717,0.6000000000000001,0.7044474553582545,238500045.52719986,0.0006851000071037561,0.06565669999690726,20,0
donuts,2,64,4,99703405.54622604,0.5036525999894366,65,64,True,0.28939090587158456,0.6000000000000001,0.803863627421068,209004045.51636577,0.0004582999972626567,0.06770210000104271,20,0
donuts,2,128,0,99349745.00368565,0.5802248999825679,128,128,False,0.030033406293578105,0.2,0.7508351573394525,277597039.2744361,0.000594000011915341,0.06926960000419058,20,0
donuts,2,128,1,99293460.38796583,0.6020662000228185,128,128,False,0.046688376115092654,0.30000000000000004,0.5187597346121404,178570885.52129763,0.0005193000251892954,0.08336959997541271,20,0
donuts,2,128,2,99353415.2238306,0.6522685999807436,128,128,False,0.06006286009574809,0.30000000000000004,0.6673651121749786,138807653.4006694,0.0011721000191755593,0.07746669999323785,20,0
donuts,2,128,3,99328279.0472901,0.6605394000071101,128,128,False,0.03495674245258237,0.2,0.8739185613145591,238500045.52719986,0.0006204000092111528,0.06718529999488965,20,0
donuts,2,128,4,99535527.64292829,0.6006695999822114,128,128,False,0.039890063590997164,0.2,0.9972515897749289,209004045.51636577,0.0006884000031277537,0.06876900000497699,20,0
donuts,2,256,0,99437429.43705478,0.6898997999960557,257,256,True,0.012960127268163129,0.2,0.32400318170407816,277597039.2744361,0.0011032000184059143,0.07181139997555874,20,0
donuts,2,256,1,99313690.16441849,0.6810724000097252,257,256,True,0.0201471418353519,0.2,0.5036785458837973,178570885.52129763,0.0008473999914713204,0.06864519999362528,20,0
donuts,2,256,2,99290845.30916694,0.6974384000059217,257,256,True,0.025918548942522653,0.2,0.6479637235630662,138807653.4006694,0.0009500000160187483,0.06659329999820329,20,0
donuts,2,256,3,99326399.34168017,0.6856414999929257,257,256,True,0.015084663612157132,0.2,0.37711659030392825,238500045.52719986,0.0006179999909363687,0.06729440001072362,20,0
donuts,2,256,4,99382769.02976531,0.7313889999932144,257,256,True,0.01721350871163046,0.2,0.43033771779076135,209004045.51636577,0.000614399992628023,0.06714320002356544,20,0
donuts,2,512,0,99286654.36743265,0.9380399999790825,514,512,True,0.0012210554147567346,0.1,0.12210554147567343,277597039.2744361,0.0016442000051029027,0.06962170000770129,20,0
donuts,2,512,1,99288185.27366371,0.8671201000106521,514,512,True,0.0018981894329356465,0.1,0.1898189432935646,178570885.52129763,0.0033457999816164374,0.07891430001473054,20,0
donuts,2,512,2,99278007.19477536,0.8134457000123803,514,512,True,0.002441950134752826,0.1,0.24419501347528255,138807653.4006694,0.0010417999874334782,0.07055179998860694,20,0
donuts,2,512,3,99287288.49471849,0.8217817999830004,514,512,True,0.0014212213971583126,0.1,0.14212213971583124,238500045.52719986,0.002261100016767159,0.08353049997822382,20,0
donuts,2,512,4,99434201.47844455,0.813989100017352,514,512,True,0.0016217933346172777,0.1,0.16217933346172775,209004045.51636577,0.0012428999762050807,0.07424770001671277,20,0
donuts,2,1024,0,99273768.84185097,1.1033625999989454,1025,1024,True,0.0007293932943937653,0.1,0.07293932943937652,277597039.2744361,0.0007888000109232962,0.06781619999674149,20,0
donuts,2,1024,1,99270023.81868893,1.0725823999964632,1025,1024,True,0.0011338769945573662,0.1,0.1133876994557366,178570885.52129763,0.0013948999985586852,0.07064779999200255,20,0
donuts,2,1024,2,99271974.06160548,1.08146499999566,1025,1024,True,0.0014586905983194152,0.1,0.14586905983194148,138807653.4006694,0.002667199994903058,0.07225820000167005,20,0
donuts,2,1024,3,99276293.28559351,1.1138286000059452,1025,1024,True,0.0008489617624297048,0.1,0.08489617624297047,238500045.52719986,0.0013090000138618052,0.06642940000165254,20,0
donuts,2,1024,4,99275642.0726853,1.1345316999941133,1025,1024,True,0.000968772726336925,0.1,0.09687727263369247,209004045.51636577,0.0018589999817777425,0.06554670000332408,20,0
donuts,2,4096,0,99270926.48383732,5.19853319998947,4098,4096,True,3.997470139498343e-05,0.1,0.003997470139498342,277597039.2744361,0.005237400007899851,0.07131249998928979,20,0
donuts,2,4096,1,99270262.88204241,5.289710700017167,4098,4096,True,6.214259799816907e-05,0.1,0.006214259799816905,178570885.52129763,0.004347899986896664,0.08516640000743791,20,0
donuts,2,4096,2,99269761.47519416,5.235051399999065,4098,4096,True,7.994414199263132e-05,0.1,0.00799441419926313,138807653.4006694,0.005549399997107685,0.06764470000052825,20,0
donuts,2,4096,3,99269746.21710569,5.106710700027179,4098,4096,True,4.652770077505718e-05,0.1,0.004652770077505718,238500045.52719986,0.005254500021692365,0.06782409999868833,20,0
donuts,2,4096,4,99271623.05955651,5.448480999999447,4098,4096,True,5.3093990241725466e-05,0.1,0.005309399024172545,209004045.51636577,0.005072900006780401,0.07064330001594499,20,0
donuts,4,64,0,44842307.9536168,0.6191369000007398,65,64,True,1.5494223344247922,1.3,0.9168179493637822,78072800.06101243,0.0006341999978758395,0.10958459999528714,20,0
donuts,4,64,1,49194676.668121986,0.6208027999964543,65,64,True,1.7955399712443738,1.4000000000000001,0.9160918220634559,67371232.08779304,0.0005981000140309334,0.12238649997743778,20,0
donuts,4,64,2,58351834.81197499,0.6047981999872718,65,64,True,1.128903482745638,1.1,0.9329780849137502,107155077.4486096,0.0008030000026337802,0.11219730001175776,20,0
donuts,4,64,3,48521605.49694651,0.6299106999940705,65,64,True,1.719441578275406,1.4000000000000001,0.8772661113650029,70352922.51507851,0.0008233000116888434,0.11279549999744631,20,0
donuts,4,64,4,46318606.31622976,0.6307735000154935,65,64,True,1.681239756727592,1.3,0.9948164240991668,71951510.56924126,0.000685199978761375,0.11631190002663061,20,0
donuts,4,128,0,44341946.25726561,0.7009222000197042,128,128,False,0.21357462931797352,0.5,0.8542985172718941,78072800.06101243,0.0025584999821148813,0.11152200002106838,20,0
donuts,4,128,1,49030221.02480763,0.7179922000213992,128,128,False,0.24749984253098165,0.5,0.9899993701239266,67371232.08779304,0.0008932000200729817,0.11596639998606406,20,0
donuts,4,128,2,44207718.34682902,0.811124200001359,128,128,False,0.15560969885765644,0.4,0.9725606178603525,107155077.4486096,0.003461200016317889,0.1365446999843698,20,0
donuts,4,128,3,47970251.31901569,0.7201414999726694,128,128,False,0.2370103293047027,0.5,0.9480413172188108,70352922.51507851,0.0008023999980650842,0.11303290000068955,20,0
donuts,4,128,4,48589533.53434761,0.697496200009482,128,128,False,0.23174453463073177,0.5,0.9269781385229271,71951510.56924126,0.000990900007309392,0.10721029998967424,20,0
donuts,4,256,0,48956706.86455067,0.8187334000249393,257,256,True,0.09216251896820508,0.4,0.5760157435512817,78072800.06101243,0.0008716000011190772,0.12395700000342913,20,0
donuts,4,256,1,43999037.371995814,0.9310605000064243,257,256,True,0.10680205324354859,0.4,0.6675128327721785,67371232.08779304,0.002925999986473471,0.12238009998691268,20,0
donuts,4,256,2,44324403.486136,0.8402141999977175,257,256,True,0.0671492764304591,0.30000000000000004,0.7461030714495455,107155077.4486096,0.0068842999753542244,0.1330661000101827,20,0
donuts,4,256,3,48599938.01933119,0.8453060000028927,257,256,True,0.10227557945416949,0.4,0.6392223715885592,70352922.51507851,0.0018006999744102359,0.11898670002119616,20,0
donuts,4,256,4,44142270.19034221,0.7996821999840904,257,256,True,0.10000326413716622,0.4,0.6250204008572887,71951510.56924126,0.0013244000147096813,0.11938789999112487,20,0
donuts,4,512,0,48972037.80712049,0.9080690999981016,514,512,True,0.00868321278759302,0.1,0.8683212787593018,78072800.06101243,0.0016373000107705593,0.11518289998639375,20,0
donuts,4,512,1,43975059.05239095,0.9151407000026666,514,512,True,0.010062495739569662,0.2,0.2515623934892415,67371232.08779304,0.003431999997701496,0.11740370001643896,20,0
donuts,4,512,2,48494915.746654674,0.9198737999831792,514,512,True,0.006326557284960207,0.1,0.6326557284960206,107155077.4486096,0.001281900011235848,0.11165179999079555,20,0
donuts,4,512,3,44023723.81804067,0.9787670999940019,514,512,True,0.009636028065609916,0.1,0.9636028065609915,70352922.51507851,0.002012800017837435,0.11023209997802041,20,0
donuts,4,512,4,48928026.81055267,1.0045120000140741,514,512,True,0.00942193889314651,0.1,0.9421938893146508,71951510.56924126,0.0016605999844614416,0.1233842000074219,20,0
donuts,4,1024,0,55812533.86676776,1.2096466000075452,1025,1024,True,0.005186887592915948,0.1,0.5186887592915947,78072800.06101243,0.003483499982394278,0.1155408000049647,20,0
donuts,4,1024,1,48435107.574510515,1.2040132000111043,1025,1024,True,0.006010797567913954,0.1,0.6010797567913952,67371232.08779304,0.004037599981529638,0.11091710001346655,20,0
donuts,4,1024,2,43948024.59099744,1.1869690000021365,1025,1024,True,0.0037791474526709646,0.1,0.3779147452670964,107155077.4486096,0.002815799991367385,0.11359659998561256,20,0
donuts,4,1024,3,48958573.19782626,1.2315004999982193,1025,1024,True,0.005756048554967709,0.1,0.5756048554967708,70352922.51507851,0.0019494000007398427,0.11572820000583306,20,0
donuts,4,1024,4,43953750.40159795,1.199447399994824,1025,1024,True,0.005628163116755857,0.1,0.5628163116755855,71951510.56924126,0.003428900003200397,0.1117787999974098,20,0
donuts,4,4096,0,43944910.36896573,5.359282599994913,4098,4096,True,0.0002842695213814563,0.1,0.028426952138145625,78072800.06101243,0.012561400013510138,0.11384999999427237,20,0
donuts,4,4096,1,43944606.07765091,5.319877100002486,4098,4096,True,0.00032942424857738956,0.1,0.03294242485773895,67371232.08779304,0.012882100010756403,0.12010239998926409,20,0
donuts,4,4096,2,55756978.217260376,5.4842020999931265,4098,4096,True,0.00020711774033197822,0.1,0.020711774033197818,107155077.4486096,0.012260899995453656,0.12431389998528175,20,0
donuts,4,4096,3,48466371.28104006,5.416143099981127,4098,4096,True,0.0003154626234823071,0.1,0.0315462623482307,70352922.51507851,0.012303600000450388,0.12815639999462292,20,0
donuts,4,4096,4,48942968.122852184,5.477312800008804,4098,4096,True,0.00030845380910935025,0.1,0.03084538091093502,71951510.56924126,0.00547599999117665,0.12020350000238977,20,0
donuts,8,64,0,18446580.961441755,0.8860204000084195,65,64,True,7.703983561830897,2.8000000000000003,0.9826509645192469,31403945.544469792,0.0017649999936111271,0.1998967999825254,20,0
donuts,8,64,1,21778383.942626644,0.9568450000078883,65,64,True,6.649189882041084,2.6,0.9836079707161367,36385707.81452275,0.0013049999834038317,0.216257600026438,20,0
donuts,8,64,2,16838428.510137692,0.8447600000072271,65,64,True,10.338610740060476,3.3000000000000003,0.9493673774160215,23401159.627160184,0.0012547000078484416,0.19627939999918453,20,0
donuts,8,64,3,19363107.656653013,0.7541272999951616,65,64,True,6.411167261618722,2.6,0.9483975239080948,37736572.82342418,0.0009972999978344887,0.20316010000533424,20,0
donuts,8,64,4,20077714.657875624,0.8976665000081994,65,64,True,10.27966089400864,3.3000000000000003,0.9439541684121797,23535356.15092485,0.0014118000108283013,0.20265049999579787,20,0
donuts,8,128,0,18670313.09372496,0.9982560999924317,128,128,False,1.0619283051064476,1.1,0.8776266984350806,31403945.544469792,0.0019265000009909272,0.19445820001419634,20,0
donuts,8,128,1,18873208.8528878,0.9357828000211157,128,128,False,0.916534009333835,1.0,0.916534009333835,36385707.81452275,0.0013571000017691404,0.19071210001129657,20,0
donuts,8,128,2,16469786.160383953,0.9280698999937158,128,128,False,1.4250891492996058,1.2000000000000002,0.9896452425691704,23401159.627160184,0.0023963999992702156,0.2041062000207603,20,0
donuts,8,128,3,16068718.602945749,0.9467214999895077,128,128,False,0.8837246249609997,1.0,0.8837246249609997,37736572.82342418,0.006480399984866381,0.2593520000227727,20,0
donuts,8,128,4,16847722.145475876,0.916717600019183,128,128,False,1.4169634167351874,1.2000000000000002,0.9840023727327688,23535356.15092485,0.001198800018755719,0.18151130000478588,20,0
donuts,8,256,0,18240674.220400393,0.9277824000164401,257,256,True,0.458247254717396,0.7000000000000001,0.9351984790150938,31403945.544469792,0.0021108999790158123,0.19975020000129007,20,0
donuts,8,256,1,18437542.974873133,0.9582669000083115,257,256,True,0.39550616704793207,0.7000000000000001,0.8071554429549632,36385707.81452275,0.0023089000023901463,0.19740500001353212,20,0
donuts,8,256,2,18746512.63148893,0.9859449999930803,257,256,True,0.6149597738885325,0.8,0.9608746467008319,23401159.627160184,0.0015499000146519393,0.1929243999766186,20,0
donuts,8,256,3,16220336.88441406,1.03907200001413,257,256,True,0.38134813938681555,0.7000000000000001,0.7782615089526846,37736572.82342418,0.0015118999872356653,0.20387090000440367,20,0
donuts,8,256,4,16111636.709349323,0.99940869997954,257,256,True,0.6114533275283527,0.8,0.9553958242630509,23535356.15092485,0.0027436999953351915,0.1888199000095483,20,0
donuts,8,512,0,18132238.950714216,1.1235956999880727,514,512,True,0.043174367048433374,0.30000000000000004,0.47971518942703734,31403945.544469792,0.002615800010971725,0.2020658999972511,20,0
donuts,8,512,1,18280622.356818393,1.0511438999965321,514,512,True,0.03726313305810666,0.2,0.9315783264526664,36385707.81452275,0.0022154999896883965,0.2140942999976687,20,0
donuts,8,512,2,15938174.57230607,1.0654406000103336,514,512,True,0.05793924289684824,0.30000000000000004,0.6437693655205359,23401159.627160184,0.004045499983476475,0.18363069999031723,20,0
donuts,8,512,3,15941419.760084767,1.1516247000254225,514,512,True,0.03592921588428773,0.2,0.898230397107193,37736572.82342418,0.003427900024689734,0.19740909998654388,20,0
donuts,8,512,4,18111350.58190455,1.0970654000120703,514,512,True,0.05760887844701994,0.30000000000000004,0.6400986494113324,23535356.15092485,0.00413659997866489,0.20113100000889972,20,0
donuts,8,1024,0,15928851.15813492,1.4710849999974016,1025,1024,True,0.025790061150579538,0.2,0.6447515287644883,31403945.544469792,0.005046800011768937,0.20422069999040104,20,0
donuts,8,1024,1,18327254.151138965,1.3865951000188943,1025,1024,True,0.022259005653810143,0.2,0.5564751413452534,36385707.81452275,0.004943799984175712,0.19315599999390543,20,0
donuts,8,1024,2,15915832.116231225,1.3820085000188556,1025,1024,True,0.03460980946522569,0.2,0.8652452366306421,23401159.627160184,0.007877900003222749,0.19790699999430217,20,0
donuts,8,1024,3,15933648.54066232,1.3800333999970462,1025,1024,True,0.02146219477192723,0.2,0.5365548692981806,37736572.82342418,0.0058410999772604555,0.20043090000399388,20,0
donuts,8,1024,4,15897480.772956617,1.4477632000052836,1025,1024,True,0.03441246738598937,0.2,0.8603116846497341,23535356.15092485,0.0052186000102665275,0.19803479997790419,20,0
donuts,8,4096,0,15906939.181008123,5.656749799993122,4098,4096,True,0.001413434975858467,0.1,0.1413434975858467,31403945.544469792,0.022512399998959154,0.20515969998086803,20,0
donuts,8,4096,1,18317167.449970275,5.556448799994541,4098,4096,True,0.0012199140178548835,0.1,0.12199140178548833,36385707.81452275,0.019075400021392852,0.19352089997846633,20,0
donuts,8,4096,2,16043543.987132795,5.7047106999962125,4098,4096,True,0.0018968049327346454,0.1,0.1896804932734645,23401159.627160184,0.022044299985282123,0.2062588999979198,20,0
donuts,8,4096,3,15896967.9606843,6.5649150000244845,4098,4096,True,0.001176244467673432,0.1,0.11762444676734318,37736572.82342418,0.02137380000203848,0.22235600001295097,20,0
donuts,8,4096,4,15919098.863137249,6.779356099985307,4098,4096,True,0.0018859895184022534,0.1,0.18859895184022532,23535356.15092485,0.015268299990566447,0.21661610002047382,20,0
donuts,16,64,0,10108794.06376122,2.4706046999781393,65,64,True,24.19951973210462,5.0,0.9679807892841847,19995064.60702697,0.006525300006614998,0.8292184000019915,20,0
donuts,16,64,1,8832995.670043034,2.715558500000043,65,64,True,46.168095659617286,6.800000000000001,0.9984449753377439,10480635.02705164,0.006425100000342354,0.8203664000029676,20,0
donuts,16,64,2,9235206.952791728,2.7138519999862183,65,64,True,42.198598726435044,6.5,0.9987834018091135,11466517.25663435,0.01204549998510629,0.8592348000092898,20,0
donuts,16,64,3,9798726.373097498,2.765790700010257,65,64,True,40.087649625543065,6.4,0.9787023834361098,12070325.025843937,0.008059000014327466,0.7909280000021681,20,0
donuts,16,64,4,9724880.009282352,2.814919299999019,65,64,True,44.925099207787525,6.800000000000001,0.971563564182256,10770615.291564662,0.008843199990224093,0.8288793000101577,20,0
donuts,16,128,0,8023052.008386014,2.8158774000185076,128,128,False,3.3356970153498846,1.9000000000000001,0.9240157937257297,19995064.60702697,0.011759000015445054,0.8169415000011213,20,0
donuts,16,128,1,8227601.309698053,2.906546600017464,128,128,False,6.363877490174464,2.6,0.9414019955879384,10480635.02705164,0.016059800022048876,0.8039549000095576,20,0
donuts,16,128,2,8159592.3645375315,3.003074199979892,128,128,False,5.816716256437658,2.5,0.9306746010300253,11466517.25663435,0.011635900009423494,0.8310349999810569,20,0
donuts,16,128,3,8113652.564450275,2.7801437999878544,128,128,False,5.5257399604883135,2.4000000000000004,0.959329854251443,12070325.025843937,0.011478800006443635,0.897411000012653,20,0
donuts,16,128,4,7944832.937907621,2.8062569000176154,128,128,False,6.192541050428581,2.5,0.9908065680685729,10770615.291564662,0.002980499994009733,0.7511856000055559,20,0
donuts,16,256,0,7804634.941940403,3.2296470000001136,257,256,True,1.439432391530304,1.2000000000000002,0.9996058274515998,19995064.60702697,0.016015100001823157,0.9690731999871787,20,0
donuts,16,256,1,7585177.697089366,3.185196399979759,257,256,True,2.7461641009163587,1.7000000000000002,0.9502297927046222,10480635.02705164,0.014555600006133318,0.8949807999888435,20,0
donuts,16,256,2,7832179.208289933,3.298048699973151,257,256,True,2.5100510487997743,1.6,0.9804886909374116,11466517.25663435,0.03357480000704527,0.9393975999846589,20,0
donuts,16,256,3,7640471.046315909,3.2613001999852713,257,256,True,2.3844878745577445,1.6,0.9314405759991188,12070325.025843937,0.02292779998970218,0.8437740000081249,20,0
donuts,16,256,4,8167738.0666884165,3.161645000014687,257,256,True,2.6722283627228722,1.7000000000000002,0.9246464922916511,10770615.291564662,0.012024099996779114,0.9060404000047129,20,0
donuts,16,512,0,7207066.8951289235,3.440010100021027,514,512,True,0.13561801358015727,0.4,0.8476125848759828,19995064.60702697,0.01768320001428947,0.8593938999983948,20,0
donuts,16,512,1,7378791.579499865,3.4838122999935877,514,512,True,0.2587334580788989,0.6000000000000001,0.7187040502191635,10480635.02705164,0.03071200000704266,0.8310094000189565,20,0
donuts,16,512,2,7645053.447620448,3.447335300006671,514,512,True,0.23648775671993713,0.5,0.9459510268797485,11466517.25663435,0.024497900012647733,0.8618067000061274,20,0
donuts,16,512,3,7245555.465526007,3.647797299985541,514,512,True,0.22465765732122928,0.5,0.8986306292849171,12070325.025843937,0.014709700015373528,0.8435330999782309,20,0
donuts,16,512,4,7267557.7640084615,3.4594898000068497,514,512,True,0.2517675053843627,0.6000000000000001,0.6993541816232296,10770615.291564662,0.01787869998952374,0.8955774999922141,20,0
donuts,16,1024,0,7271028.6855448615,4.222554200008744,1025,1024,True,0.08101095864193558,0.30000000000000004,0.9001217626881729,19995064.60702697,0.026993799983756617,0.8025403000065126,20,0
donuts,16,1024,1,7104939.499633898,4.326179399999091,1025,1024,True,0.15455355021349035,0.4,0.9659596888343145,10480635.02705164,0.033187299995915964,0.8507003999839071,20,0
donuts,16,1024,2,7326090.10406768,4.543034300004365,1025,1024,True,0.14126515625182431,0.4,0.8829072265739017,11466517.25663435,0.04490129998885095,0.8153326000028756,20,0
donuts,16,1024,3,7105410.492553731,4.317430000024615,1025,1024,True,0.1341984866566952,0.4,0.8387405416043449,12070325.025843937,0.04572940000798553,0.8733762000047136,20,0
donuts,16,1024,4,7700588.754541602,4.391461099992739,1025,1024,True,0.1503924620900073,0.4,0.9399528880625455,10770615.291564662,0.03964579998864792,0.8244282000232488,20,0
donuts,16,4096,0,7030992.283282632,21.131492600019556,4098,4096,True,0.004439839118790241,0.1,0.443983911879024,19995064.60702697,0.11608020000858232,0.8356707000057213,20,0
donuts,16,4096,1,7014832.023310373,21.341893699980574,4098,4096,True,0.008470371289132682,0.1,0.8470371289132681,10480635.02705164,0.13222279999172315,0.8962988000130281,20,0
donuts,16,4096,2,7020051.226607221,21.707344399997965,4098,4096,True,0.007742095358000075,0.1,0.7742095358000074,11466517.25663435,0.13354460001573898,0.9156801000062842,20,0
donuts,16,4096,3,7465991.089793377,21.747081800014712,4098,4096,True,0.007354803605945944,0.1,0.7354803605945942,12070325.025843937,0.1322453000175301,0.8955002999864519,20,0
donuts,16,4096,4,7513046.485686317,21.271498799993424,4098,4096,True,0.008242321132251684,0.1,0.8242321132251682,10770615.291564662,0.11580059997504577,0.8648104000021704,20,0
donuts,32,64,0,6283350.943188139,4.682876600010786,65,64,True,149.67972773851184,12.3,0.9893563866647619,6465417.43244978,0.008997099997941405,1.6049989000021014,20,0
donuts,32,64,1,5315192.820894177,4.565962900000159,65,64,True,181.9083463090442,13.5,0.9981253569769228,5319942.381097864,0.009937399998307228,1.6225726999982726,20,0
donuts,32,64,2,5175877.697054959,4.610028900002362,65,64,True,162.696310275036,12.8,0.9930194718935301,5948149.15820129,0.013717599998926744,1.6708975000074133,20,0
donuts,32,64,3,6092016.795030967,4.236540299985791,65,64,True,156.8685087382077,12.600000000000001,0.9880858449118648,6169128.072862232,0.013541100022848696,1.4869259000115562,20,0
donuts,32,64,4,5408175.478552987,4.7491575999883935,65,64,True,188.35506062902934,13.8,0.9890519881801582,5137859.942669163,0.01699540001573041,1.6000985000282526,20,0
donuts,32,128,0,4940766.166199406,4.932733099994948,128,128,False,20.632071487491242,4.6000000000000005,0.9750506374050679,6465417.43244978,0.011439699999755248,1.7166888999927323,20,0
donuts,32,128,1,4596363.929132739,4.784978300012881,128,128,False,25.07451117078594,5.1000000000000005,0.9640334936865027,5319942.381097864,0.005274900002405047,1.8181356999848504,20,0
donuts,32,128,2,4758048.025468697,4.09138540001004,128,128,False,22.426296166237087,4.800000000000001,0.9733635488818178,5948149.15820129,0.004839200002606958,0.7076101000129711,20,0
donuts,32,128,3,4495228.546629712,2.0840828999935184,128,128,False,21.622983521703084,4.7,0.9788584663514296,6169128.072862232,0.0049919000011868775,0.7049436999950558,20,0
donuts,32,128,4,4537819.613610168,2.1340791000111494,128,128,False,25.963135654000737,5.1000000000000005,0.9981982181468948,5137859.942669163,0.0033847999875433743,0.7084834999986924,20,0
donuts,32,256,0,4330460.717975278,2.2262540999799967,257,256,True,8.903228280866093,3.0,0.9892475867628993,6465417.43244978,0.005928800004767254,0.7036637999990489,20,0
donuts,32,256,1,4560419.608838623,2.2281641000008676,257,256,True,10.820246387764893,3.3000000000000003,0.9935947096202838,5319942.381097864,0.004269199998816475,0.7199760999938007,20,0
donuts,32,256,2,4566491.415310947,2.1859421000117436,257,256,True,9.677478792343955,3.2,0.9450662883148392,5948149.15820129,0.007986500015249476,0.7044638000079431,20,0
donuts,32,256,3,4410781.5417768,2.223758000007365,257,256,True,9.33083033004444,3.1,0.9709500863729905,6169128.072862232,0.0067069000215269625,0.7038425999926403,20,0
donuts,32,256,4,4172628.5554023352,2.2163444999896456,257,256,True,11.203708932222664,3.4000000000000004,0.9691789733756628,5137859.942669163,0.006798400019761175,0.7345742000034079,20,0
donuts,32,512,0,4052508.5124804988,2.3259487000177614,514,512,True,0.8388293476000456,1.0,0.8388293476000456,6465417.43244978,0.011383699980797246,0.7066565999994054,20,0
donuts,32,512,1,4230588.010149425,2.3262940000277013,514,512,True,1.0194437267015286,1.1,0.8425154766128334,5319942.381097864,0.00982460001250729,0.7164154000056442,20,0
donuts,32,512,2,4270719.803694495,2.309224800002994,514,512,True,0.9117763765802793,1.0,0.9117763765802793,5948149.15820129,0.00892069999827072,0.7158177999954205,20,0
donuts,32,512,3,3968072.673378085,2.3308287000108976,514,512,True,0.8791164363536346,1.0,0.8791164363536346,6169128.072862232,0.007804699998814613,0.7052128999785054,20,0
