r,g,b,weight,source_index
187.0,144.0,89.0,1510.0008718431054,315497
130.0,99.0,44.0,1392.0008037123196,1637785
150.0,96.0,34.0,1266.0007309624975,444310
131.0,118.0,39.0,236.00013626157144,344825
145.0,113.0,38.0,720.0004157132688,1508576
133.0,105.0,58.0,1391.00080313494,560205
157.0,108.0,52.0,1135.0006553257779,1179325
143.0,113.0,63.0,624.0003602848329,500543
150.0,124.0,50.0,1173.0006772662005,937336
198.0,132.0,108.0,1211.0006992066228,317816
213.0,128.0,108.0,1564.0009030216004,962874
204.0,157.0,101.0,807.0004659452887,588886
213.0,144.0,103.0,1251.0007223018044,1253963
197.0,140.0,120.0,718.0004145585096,424211
217.0,130.0,121.0,860.0004965464044,487673
198.0,155.0,121.0,532.0003071659153,852408
223.0,152.0,124.0,980.0005658319492,497618
237.0,203.0,106.0,1048.000605093758,828237
248.0,199.0,106.0,1546.0008926287687,521161
229.0,213.0,102.0,188.0001085473535,1230419
253.0,216.0,109.0,525.0003031242585,685272
240.0,200.0,113.0,1395.0008054444581,554799
237.0,213.0,127.0,321.00018533883235,476723
243.0,208.0,124.0,971.0005606355332,319806
43.0,38.0,18.0,1749.0010098368155,197351
39.0,41.0,20.0,4177.002411714338,23553
40.0,44.0,17.0,3196.0018453050097,67841
36.0,33.0,26.0,5292.003055492525,62520
41.0,39.0,26.0,1290.0007448196066,31377
38.0,40.0,29.0,3105.0017927634717,194460
41.0,45.0,28.0,3863.002230417163,42379
228.0,170.0,107.0,780.0004503560411,425536
244.0,166.0,102.0,689.000397814503,464168
236.0,186.0,99.0,1170.0006755340617,383097
255.0,186.0,108.0,1201.0006934328276,456475
235.0,164.0,112.0,734.0004237965824,1112821
255.0,171.0,120.0,891.0005144451701,810464
225.0,191.0,127.0,988.0005704509855,328081
250.0,188.0,113.0,871.0005028975793,301039
200.0,131.0,38.0,933.0005386951108,958331
215.0,129.0,46.0,727.0004197549256,1235093
200.0,159.0,45.0,701.0004047430575,874893
221.0,147.0,42.0,987.000569873606,1450793
204.0,137.0,50.0,982.0005669867082,1492940
222.0,131.0,58.0,774.0004468917639,1391361
192.0,157.0,53.0,854.0004930821272,1368627
208.0,148.0,50.0,1186.0006847721345,1265640
40.0,65.0,7.0,244.00014088060774,252945
62.0,72.0,9.0,649.0003747193215,948715
45.0,83.0,0.0,4.00000230951816,287522
63.0,84.0,15.0,112.00006466650848,988513
38.0,65.0,22.0,784.0004526655594,838435
59.0,84.0,29.0,860.0004965464044,901356
141.0,130.0,102.0,1087.0006276115598,1078004
144.0,143.0,97.0,674.0003891538099,1401259
131.0,153.0,106.0,1434.0008279622602,1037185
152.0,144.0,98.0,545.0003146718493,1535266
140.0,133.0,125.0,1044.0006027842396,144568
149.0,141.0,122.0,357.0002061244958,236984
130.0,147.0,115.0,1305.0007534802996,1333091
150.0,145.0,115.0,603.0003481598626,1069282
111.0,98.0,43.0,465.0002684814861,1499744
112.0,105.0,35.0,640.0003695229055,360670
104.0,115.0,36.0,448.0002586660339,590
118.0,115.0,46.0,108.00006235699031,365609
117.0,104.0,52.0,1403.0008100634946,384377
97.0,124.0,53.0,1272.000734426775,1046702
114.0,122.0,49.0,400.000230951816,1148902
69.0,38.0,46.0,456.0002632850702,195229
81.0,36.0,33.0,587.00033892179,1439057
80.0,63.0,47.0,1279.0007384684316,1699383
74.0,41.0,52.0,320.0001847614528,282188
85.0,42.0,62.0,52.00003002373608,253252
67.0,63.0,51.0,1390.0008025575605,191917
81.0,62.0,48.0,337.00019457690496,1717168
142.0,45.0,36.0,1199.0006922780683,553515
147.0,44.0,39.0,1243.0007176827683,1420298
135.0,59.0,43.0,1611.000930158439,635164
139.0,47.0,48.0,20.0000115475908,1440085
156.0,45.0,52.0,60.0000346427724,305114
136.0,56.0,57.0,282.00016282103024,290955
157.0,55.0,50.0,378.0002182494661,1408425
139.0,103.0,67.0,1083.0006253020417,283252
154.0,100.0,72.0,818.0004722964637,426659
133.0,115.0,65.0,1103.0006368496327,322486
147.0,112.0,72.0,1164.0006720697845,1172789
128.0,111.0,85.0,426.000245963684,349330
156.0,106.0,83.0,350.000202082839,540847
133.0,118.0,89.0,914.0005277248995,425782
153.0,116.0,87.0,749.0004324572755,809864
206.0,193.0,140.0,453.0002615529316,816342
220.0,208.0,136.0,166.00009584500364,1087945
205.0,205.0,155.0,550.0003175587469,299589
221.0,202.0,144.0,1668.0009630690727,791228
206.0,208.0,159.0,8.00000461903632,656834
223.0,209.0,144.0,283.0001633984098,394933
92.0,26.0,74.0,280.0001616662712,237461
100.0,19.0,88.0,149.00008602955145,218742
118.0,46.0,92.0,342.0001974638027,229615
121.0,30.0,97.0,8.00000461903632,235511
123.0,39.0,101.0,222.00012817825788,237482
21.0,20.0,16.0,5543.00320041479,239337
24.0,23.0,18.0,2465.001423240566,73488
23.0,24.0,16.0,2435.00140591918,175033
19.0,19.0,27.0,337.00019457690496,153742
31.0,20.0,24.0,156.00009007120823,201117
22.0,31.0,26.0,163.000094112865,166778
27.0,27.0,25.0,1973.0011391698324,222431
7.0,17.0,0.0,1337.0007719564449,242124
7.0,31.0,0.0,107.00006177961077,274669
11.0,24.0,7.0,1748.001009259436,1386897
7.0,19.0,9.0,41.00002367256114,1670690
15.0,16.0,8.0,6861.003961401024,248579
7.0,24.0,8.0,2.00000115475908,1730417
14.0,25.0,11.0,452.00026097555207,1676626
229.0,136.0,102.0,1025.0005918140284,1257386
249.0,128.0,101.0,623.0003597074534,694809
238.0,149.0,109.0,964.0005565938765,1264211
244.0,148.0,108.0,776.000448046523,1124699
224.0,143.0,113.0,482.00027829693823,971763
248.0,142.0,120.0,413.00023845775,705442
236.0,146.0,112.0,939.000542159388,733906
255.0,144.0,119.0,729.0004209096846,309214
119.0,0.0,0.0,5211.003008724782,680129
122.0,4.0,2.0,6812.003933109426,676225
113.0,9.0,0.0,2054.001185937575,594436
121.0,9.0,5.0,2280.001316425351,727421
114.0,0.0,8.0,1059.0006114449327,1025518
122.0,1.0,8.0,1811.0010456343468,1200026
117.0,15.0,10.0,1800.0010392831718,813211
127.0,14.0,10.0,2393.001381669239,296352
195.0,160.0,66.0,556.0003210230242,1688214
216.0,164.0,65.0,1048.000605093758,1194275
202.0,176.0,65.0,43.00002482732022,356719
219.0,177.0,65.0,334.00019284476633,965490
198.0,164.0,93.0,1437.0008296943988,692176
210.0,161.0,84.0,1237.0007142184909,406894
205.0,184.0,95.0,187.00010796997398,970365
218.0,180.0,95.0,793.0004578619752,979262
235.0,170.0,44.0,779.0004497786616,526537
243.0,165.0,41.0,668.0003856895327,811443
224.0,191.0,36.0,393.0002269101592,1222576
250.0,176.0,43.0,540.0003117849516,1179453
238.0,160.0,60.0,1022.0005900818899,1167353
249.0,165.0,49.0,767.0004428501071,1078406
225.0,187.0,50.0,555.0003204456447,1216557
255.0,181.0,62.0,716.0004134037506,808484
137.0,97.0,10.0,766.0004422727276,494311
153.0,97.0,0.0,1670.0009642238317,1530448
138.0,116.0,0.0,63.00003637491102,344846
159.0,126.0,10.0,408.0002355708523,1555129
137.0,100.0,22.0,767.0004428501071,411309
157.0,103.0,17.0,1184.0006836173752,1260695
133.0,112.0,31.0,125.0000721724425,1286423
155.0,118.0,27.0,389.00022460064105,1421179
16.0,0.0,0.0,3193.001843572871,969657
24.0,5.0,0.0,2146.0012390564925,592767
22.0,15.0,0.0,6402.003696383815,1362878
25.0,13.0,0.0,3112.0017968051284,581383
20.0,2.0,14.0,1463.000844706267,215822
28.0,7.0,12.0,358.0002067018753,1141794
16.0,15.0,11.0,3956.00228411346,155621
29.0,11.0,9.0,738.0004261061005,198239
225.0,171.0,143.0,652.00037645146,274471
248.0,165.0,135.0,823.0004751833613,531338
224.0,183.0,129.0,656.0003787609783,665540
255.0,178.0,138.0,740.0004272608596,635645
228.0,170.0,146.0,641.0003701002851,586631
255.0,161.0,147.0,588.0003394991695,344902
235.0,177.0,153.0,471.0002719457633,594618
255.0,181.0,158.0,768.0004434274867,553679
101.0,111.0,102.0,369.00021305305023,1592645
120.0,111.0,102.0,422.00024365416584,140683
101.0,125.0,99.0,1764.0010184975085,1678477
96.0,107.0,127.0,142.00008198789467,193312
120.0,105.0,112.0,11.000006351174939,283850
108.0,113.0,119.0,175.0001010414195,112337
121.0,121.0,113.0,262.0001512734395,220218
147.0,61.0,134.0,22.000012702349878,221701
216.0,124.0,135.0,24.00001385710896,974590
205.0,124.0,193.0,2.00000115475908,228534
135.0,0.0,6.0,5877.003393259556,788748
137.0,1.0,5.0,5458.003151337529,707776
133.0,8.0,6.0,1786.0010311998583,537611
141.0,14.0,5.0,1386.0008002480424,1559837
134.0,0.0,14.0,1537.000887432353,465965
137.0,3.0,12.0,1161.000670337646,1473234
133.0,13.0,15.0,2318.001338365774,865882
142.0,9.0,14.0,942.0005438915266,557445
230.0,142.0,70.0,638.0003683681465,531871
242.0,136.0,74.0,503.0002904219086,1318590
226.0,159.0,78.0,674.0003891538099,1118738
240.0,154.0,67.0,452.00026097555207,1108190
229.0,142.0,89.0,1021.0005895045103,1115796
244.0,142.0,80.0,537.000310052813,295117
228.0,147.0,91.0,698.000403010919,956019
249.0,152.0,83.0,576.000332570615,1284086
197.0,164.0,133.0,391.0002257554001,356260
215.0,172.0,137.0,443.0002557791362,353537
203.0,181.0,134.0,1620.0009353548546,559074
214.0,188.0,131.0,1290.0007448196066,550228
205.0,164.0,158.0,182.00010508307628,730689
214.0,164.0,155.0,366.0002113209116,910260
197.0,183.0,146.0,269.00015531509626,412285
210.0,181.0,151.0,324.0001870709709,919517
207.0,161.0,3.0,745.0004301477572,1541313
202.0,176.0,1.0,44.000025404699755,1230757
216.0,176.0,0.0,1018.0005877723717,1208724
205.0,160.0,17.0,120.0000692855448,1241236
217.0,170.0,22.0,369.00021305305023,1565985
207.0,179.0,20.0,15.0000086606931,1232448
210.0,180.0,22.0,326.00018822573,1553148
96.0,47.0,32.0,632.0003649038692,470054
113.0,43.0,35.0,880.0005080939951,1442088
109.0,52.0,45.0,1244.0007182601478,1421380
121.0,54.0,37.0,1405.0008112182536,302853
100.0,43.0,49.0,32.00001847614528,1450950
122.0,43.0,48.0,42.00002424994068,1446014
110.0,60.0,53.0,170.0000981545218,1402624
124.0,48.0,52.0,221.00012760087833,1446005
170.0,142.0,105.0,536.0003094754334,805237
177.0,134.0,99.0,539.000311207572,407263
165.0,144.0,97.0,723.0004174454074,603825
182.0,156.0,105.0,1072.0006189508667,754700
163.0,136.0,117.0,215.0001241366011,193323
182.0,139.0,122.0,368.0002124756707,589884
165.0,156.0,113.0,448.0002586660339,1461151
185.0,150.0,118.0,468.0002702136247,888859
224.0,142.0,32.0,490.0002829159746,866216
255.0,137.0,41.0,348.0002009280799,749093
225.0,152.0,47.0,772.0004457370048,1083329
255.0,152.0,43.0,538.0003106301925,645380
233.0,140.0,62.0,433.0002500053408,440109
255.0,137.0,50.0,356.00020554711625,457451
226.0,154.0,56.0,754.0004353441732,1099956
246.0,146.0,52.0,482.00027829693823,634506
144.0,0.0,0.0,5105.002947522551,1432874
159.0,7.0,2.0,4346.00250929148,1443744
146.0,12.0,0.0,1535.0008862775937,1393247
155.0,14.0,4.0,2268.0013094967967,1448518
148.0,3.0,10.0,749.0004324572755,1438242
159.0,4.0,8.0,737.0004255287209,718687
151.0,8.0,14.0,962.0005554391174,552429
157.0,12.0,15.0,947.0005467784243,759263
236.0,202.0,68.0,412.00023788037043,1206719
241.0,206.0,76.0,681.0003931954667,1326956
236.0,210.0,65.0,165.0000952676241,1259054
251.0,218.0,77.0,210.0001212497034,1323002
229.0,197.0,88.0,768.0004434274867,1199776
255.0,201.0,87.0,1167.000673801923,840447
234.0,208.0,89.0,350.000202082839,356721
246.0,214.0,95.0,392.0002263327797,919533
119.0,18.0,6.0,3053.0017627397356,879192
120.0,23.0,7.0,2333.0013470264666,870284
117.0,27.0,0.0,1445.0008343134352,411589
121.0,30.0,0.0,1954.001128199621,443012
116.0,19.0,12.0,2573.0014855975564,826368
122.0,19.0,14.0,1972.001138592453,826305
116.0,31.0,11.0,1222.0007055577978,855432
121.0,25.0,9.0,1941.001120693687,905843
172.0,131.0,39.0,396.0002286422978,1053371
191.0,131.0,43.0,661.0003816478759,465164
172.0,148.0,40.0,86.00004965464043,1704061
189.0,145.0,36.0,159.00009180334686,1239361
172.0,137.0,56.0,904.0005219511041,654820
178.0,142.0,54.0,1147.0006622543324,422966
169.0,149.0,52.0,169.00009757714224,1244262
185.0,146.0,53.0,448.0002586660339,448851
238.0,111.0,76.0,753.0004347667935,1284966
249.0,110.0,79.0,188.0001085473535,273645
226.0,116.0,79.0,967.0005583260152,1228617
244.0,124.0,71.0,267.00015416033716,822510
239.0,105.0,80.0,314.0001812971756,344904
255.0,105.0,95.0,172.00009930928087,619929
238.0,125.0,81.0,947.0005467784243,405212
246.0,115.0,95.0,333.0001922673868,435917
225.0,104.0,33.0,780.0004503560411,1296795
246.0,109.0,41.0,84.00004849988136,547962
228.0,115.0,39.0,655.0003781835986,485582
255.0,120.0,42.0,238.00013741633052,546973
226.0,107.0,51.0,776.000448046523,996490
252.0,111.0,58.0,132.00007621409927,697787
235.0,116.0,48.0,975.0005629450515,600603
244.0,118.0,60.0,260.0001501186804,382500
203.0,214.0,208.0,171.00009873190135,1071654
222.0,241.0,196.0,2.00000115475908,1016937
255.0,231.0,196.0,202.00011663066707,603084
209.0,218.0,227.0,42.00002424994068,99520
239.0,206.0,225.0,2.00000115475908,236521
254.0,234.0,225.0,21.00001212497034,600928
63.0,98.0,65.0,12.00000692855448,1398879
61.0,78.0,96.0,26.00001501186804,97525
164.0,71.0,66.0,212.00012240446247,447477
177.0,77.0,75.0,442.00025520175666,450442
168.0,81.0,72.0,787.0004543976979,917587
166.0,79.0,85.0,5.0000028868977,791029
178.0,71.0,81.0,1.00000057737954,567946
166.0,94.0,82.0,120.0000692855448,524995
188.0,94.0,82.0,206.00011894018522,921749
200.0,47.0,42.0,616.0003556657966,518903
208.0,46.0,43.0,139.00008025575605,777640
192.0,50.0,40.0,1212.0006997840023,774629
212.0,51.0,33.0,476.00027483266103,705520
203.0,37.0,49.0,174.00010046403995,377517
209.0,46.0,51.0,25.0000144344885,376522
201.0,50.0,55.0,832.0004803797773,245778
218.0,56.0,53.0,265.0001530055781,752957
100.0,5.0,1.0,3142.0018141265145,1392319
107.0,6.0,0.0,5091.002939439238,485386
99.0,8.0,7.0,1608.0009284263003,243861
111.0,11.0,0.0,1814.0010473664854,399388
101.0,5.0,9.0,332.0001916900073,782959
110.0,4.0,8.0,794.0004584393547,673242
98.0,13.0,8.0,679.0003920407077,314988
106.0,15.0,12.0,1346.0007771528608,826339
51.0,3.0,0.0,890.0005138677906,288017
56.0,3.0,0.0,759.0004382310708,1108926
48.0,8.0,6.0,1925.0011114556144,1730170
59.0,15.0,6.0,1763.001017920129,1682813
48.0,5.0,14.0,43.00002482732022,219931
59.0,7.0,9.0,14.00000808331356,292419
49.0,14.0,12.0,3220.0018591621188,1719383
62.0,12.0,11.0,5592.003228706388,1681713
39.0,16.0,0.0,2457.00141862153,622144
47.0,17.0,6.0,2097.0012107648954,926573
34.0,28.0,6.0,1445.0008343134352,1270296
40.0,28.0,2.0,1496.0008637597919,1120224
38.0,21.0,14.0,1240.0007159506295,360534
47.0,16.0,13.0,861.0004971237839,1719387
34.0,28.0,12.0,3000.00173213862,678559
43.0,26.0,10.0,1499.0008654919304,1363859
101.0,128.0,87.0,3268.0018868763364,1334004
106.0,132.0,87.0,1701.0009821225974,957671
101.0,136.0,82.0,405.00023383871365,1438304
106.0,137.0,80.0,2235.001290443272,1302949
98.0,130.0,93.0,2185.001261574295,1685952
108.0,131.0,89.0,1586.0009157239504,1057622
101.0,137.0,91.0,380.00021940422516,1599464
108.0,138.0,88.0,2257.0013031456215,1547595
2.0,3.0,0.0,13666.007890468793,89974
4.0,2.0,3.0,2697.001557192619,201949
2.0,7.0,1.0,6280.003625943511,52488
7.0,7.0,0.0,21098.012181553535,459100
0.0,0.0,4.0,893.0005155999291,1020353
4.0,2.0,5.0,651.0003758740805,1719071
3.0,5.0,4.0,282.00016282103024,210844
6.0,6.0,4.0,10381.005993777004,189191
134.0,129.0,73.0,333.0001922673868,897383
148.0,140.0,77.0,643.0003712550442,1095347
