r,g,b,weight,source_index
136.0,149.0,67.0,85.0000490772609,985468
153.0,147.0,71.0,59.00003406539286,603720
143.0,135.0,88.0,851.0004913499885,1184210
147.0,139.0,90.0,845.0004878857112,1094345
128.0,156.0,95.0,402.0002321065751,1457271
150.0,144.0,84.0,225.00012991039648,1173634
49.0,53.0,38.0,2655.0015329426788,232832
63.0,55.0,32.0,507.0002927314268,808893
50.0,60.0,36.0,2208.0012748540244,157152
58.0,63.0,33.0,1353.0007811945175,1126994
49.0,49.0,41.0,1966.0011351281755,56591
56.0,53.0,44.0,937.000541004629,135571
50.0,63.0,45.0,1845.0010652652513,1304952
57.0,59.0,46.0,1991.001149562664,37797
230.0,207.0,165.0,251.00014492226452,525052
251.0,199.0,175.0,570.0003291063377,600081
227.0,220.0,174.0,558.0003221777833,279803
255.0,216.0,164.0,584.0003371896513,454419
233.0,207.0,184.0,139.00008025575605,1059793
244.0,198.0,182.0,802.000463058391,1058797
231.0,223.0,177.0,104.00006004747216,813046
248.0,214.0,179.0,311.00017956503694,876046
68.0,83.0,54.0,1862.0010750807035,1126119
77.0,83.0,49.0,1307.0007546350587,779239
71.0,88.0,54.0,1286.0007425100885,1414514
73.0,88.0,49.0,1626.000938819132,1247620
67.0,81.0,58.0,2226.001285246856,339146
75.0,86.0,56.0,1460.0008429741283,848840
67.0,91.0,59.0,1461.0008435515078,875515
78.0,88.0,61.0,1951.0011264674824,1717779
49.0,66.0,32.0,1759.0010156106107,1718572
58.0,65.0,32.0,1401.0008089087355,1495252
55.0,75.0,38.0,826.0004769155,1268343
59.0,74.0,35.0,1767.001020229647,1122941
54.0,67.0,47.0,2216.0012794730605,1642858
56.0,70.0,47.0,2194.0012667707106,1611277
55.0,76.0,45.0,1007.0005814211968,1685895
63.0,77.0,42.0,1925.0011114556144,894195
22.0,35.0,7.0,1145.0006610995733,1611403
25.0,33.0,0.0,1839.001061800974,19402
21.0,43.0,0.0,236.00013626157144,286575
24.0,41.0,5.0,557.0003216004037,1540734
22.0,34.0,12.0,1229.0007095994547,268817
24.0,32.0,9.0,6790.003920407076,1288149
18.0,41.0,13.0,95.00005485105629,1353377
31.0,46.0,15.0,1076.000621260385,1614326
33.0,33.0,5.0,1280.000739045811,1013140
43.0,34.0,5.0,672.0003879990509,823210
33.0,40.0,0.0,679.0003920407077,61881
47.0,43.0,5.0,370.0002136304298,1544166
35.0,39.0,12.0,5525.003190021958,91491
41.0,33.0,14.0,1353.0007811945175,1013161
32.0,43.0,13.0,1661.0009590274158,1329833
43.0,42.0,14.0,1017.0005871949921,1258471
87.0,100.0,70.0,1862.0010750807035,1043038
92.0,102.0,67.0,947.0005467784243,1107248
81.0,110.0,64.0,2304.00133028246,1465995
91.0,110.0,65.0,1308.0007552124382,1179345
85.0,101.0,75.0,1540.0008891644916,833007
92.0,102.0,78.0,948.0005473558039,426166
82.0,105.0,79.0,1865.001076812842,1519004
88.0,107.0,77.0,1546.0008926287687,946520
85.0,114.0,66.0,1993.0011507174231,1467975
89.0,116.0,65.0,1523.0008793490395,1723631
86.0,120.0,70.0,233.0001345294328,1533849
91.0,124.0,71.0,861.0004971237839,1327571
85.0,118.0,73.0,1711.0009878963929,1593458
92.0,119.0,76.0,2667.001539871233,1072349
85.0,121.0,75.0,217.00012529136018,1418480
93.0,126.0,73.0,2911.001680751841,971243
9.0,11.0,0.0,8171.004717768221,3719
13.0,11.0,0.0,1607.0009278489208,877417
10.0,12.0,1.0,4574.002640934016,1112203
13.0,13.0,1.0,4563.002634582841,1333296
9.0,10.0,5.0,13287.007671641948,1131971
13.0,10.0,5.0,1680.0009699976272,898242
11.0,14.0,7.0,6256.0036120864015,1669276
12.0,13.0,7.0,7645.004414066583,97752
103.0,67.0,77.0,140.0000808331356,285149
123.0,73.0,64.0,109.00006293436985,496354
98.0,89.0,72.0,1200.000692855448,6406
116.0,88.0,64.0,604.0003487372421,529227
111.0,69.0,89.0,89.00005138677906,253270
123.0,79.0,80.0,27.000015589247578,133312
98.0,94.0,83.0,667.0003851121531,149498
121.0,84.0,92.0,141.00008141051512,287135
48.0,16.0,3.0,1747.0010086820564,832909
60.0,16.0,7.0,1441.0008320039171,1692699
50.0,30.0,3.0,1661.0009590274158,1055281
61.0,24.0,0.0,1493.000862027653,1699113
53.0,16.0,10.0,927.0005352308335,818168
59.0,16.0,10.0,2770.001599341326,1680798
51.0,25.0,10.0,1204.0006951649661,600906
58.0,31.0,14.0,647.0003735645623,620661
98.0,21.0,1.0,1552.000896093046,426189
108.0,22.0,5.0,1635.000944015548,318633
96.0,24.0,2.0,981.0005664093287,1660443
111.0,31.0,4.0,1218.0007032482797,444351
99.0,22.0,12.0,1349.0007788849994,1625382
108.0,21.0,12.0,3055.0017638944946,903825
102.0,28.0,15.0,928.000535808213,1374810
110.0,29.0,8.0,1129.0006518615005,890102
166.0,4.0,2.0,4172.00240882744,1237579
171.0,1.0,2.0,3227.0018632037754,1205895
164.0,10.0,0.0,1772.0010231165447,524773
175.0,12.0,0.0,902.0005207963451,1485645
165.0,7.0,8.0,540.0003117849516,377211
170.0,5.0,9.0,419.0002419220272,731509
160.0,12.0,8.0,491.0002834933541,511020
170.0,11.0,8.0,320.0001847614528,1246425
172.0,162.0,101.0,157.0000906485878,293688
181.0,160.0,103.0,926.000534653454,940835
161.0,176.0,109.0,8.00000461903632,172679
187.0,177.0,106.0,47.000027136838376,287623
170.0,163.0,119.0,378.0002182494661,1460152
191.0,172.0,113.0,1152.00066514123,833178
160.0,177.0,123.0,37.000021363042976,916310
191.0,178.0,125.0,201.00011605328754,813350
130.0,16.0,6.0,1891.00109182471,814424
143.0,19.0,0.0,1149.0006634090914,762587
135.0,27.0,1.0,2234.0012898658924,1067859
143.0,29.0,5.0,1192.0006882364116,602288
130.0,23.0,15.0,1887.001089515192,840136
136.0,19.0,10.0,1010.0005831533354,535242
134.0,27.0,9.0,1097.0006333853553,837164
138.0,29.0,8.0,732.0004226418232,586466
183.0,6.0,0.0,3607.002082608001,1263259
190.0,0.0,0.0,4153.00239785723,1492519
181.0,8.0,2.0,944.0005450462858,736527
190.0,12.0,0.0,1126.000650129362,1503473
176.0,0.0,10.0,465.0002684814861,730567
188.0,5.0,10.0,356.00020554711625,742420
179.0,13.0,15.0,192.0001108568717,506067
187.0,11.0,11.0,179.00010335093765,734525
132.0,169.0,102.0,631.0003643264897,945209
159.0,163.0,102.0,177.00010219617857,883495
140.0,176.0,102.0,6.00000346427724,1035935
148.0,178.0,104.0,38.00002194042252,294458
141.0,167.0,119.0,1074.000620105626,1119251
152.0,164.0,114.0,686.0003960823644,1605956
143.0,176.0,119.0,8.00000461903632,1037913
146.0,181.0,113.0,135.0000779462379,915311
128.0,35.0,2.0,1972.001138592453,1243362
142.0,39.0,4.0,2098.001211342275,1530514
129.0,44.0,3.0,1725.0009959797064,1126247
139.0,42.0,7.0,2022.0011674614298,806154
130.0,35.0,13.0,808.0004665226683,1625368
137.0,38.0,15.0,707.0004082073348,686785
135.0,45.0,11.0,704.0004064751961,1616615
136.0,41.0,11.0,687.000396659744,554612
198.0,103.0,99.0,125.0000721724425,809726
221.0,110.0,99.0,90.0000519641586,1142422
192.0,113.0,109.0,1380.000796783765,882220
217.0,124.0,109.0,748.0004318798959,519485
206.0,100.0,114.0,1.00000057737954,973600
216.0,110.0,114.0,5.0000028868977,567948
197.0,127.0,117.0,177.00010219617857,886166
211.0,122.0,116.0,138.00007967837652,522428
192.0,78.0,67.0,172.00009930928087,310768
212.0,78.0,67.0,172.00009930928087,521692
207.0,84.0,77.0,1248.0007205696659,274423
213.0,94.0,72.0,726.0004191775461,310609
193.0,68.0,82.0,4.00000230951816,318806
217.0,70.0,88.0,9.00000519641586,316833
204.0,89.0,86.0,177.00010219617857,328363
220.0,86.0,85.0,67.00003868442917,279494
67.0,69.0,48.0,1861.001074503324,179151
72.0,70.0,55.0,494.00028522549275,71491
64.0,78.0,55.0,1738.0010034856405,1629692
72.0,76.0,49.0,984.0005681414673,613615
71.0,71.0,59.0,1033.0005964330649,5771
75.0,71.0,62.0,899.0005190642064,72418
69.0,75.0,61.0,1287.000743087468,1125366
74.0,78.0,61.0,1598.0009226525049,104193
38.0,55.0,21.0,1208.0006974744842,288651
45.0,49.0,22.0,1475.0008516348214,27303
37.0,59.0,20.0,275.00015877937346,1346106
41.0,59.0,19.0,714.0004122489916,1540725
38.0,50.0,26.0,1548.0008937835278,403025
40.0,50.0,25.0,2826.00163167458,248079
39.0,58.0,26.0,227.00013106515556,286682
46.0,61.0,30.0,1382.0007979385243,1423521
117.0,38.0,7.0,1693.0009775035612,1137112
123.0,34.0,0.0,1611.000930158439,866264
117.0,44.0,0.0,1754.001012723713,386642
121.0,46.0,4.0,1755.0010133010926,1076462
114.0,38.0,15.0,770.0004445822458,320606
121.0,36.0,15.0,772.0004457370048,235065
116.0,47.0,14.0,519.0002996599812,552649
121.0,47.0,12.0,631.0003643264897,453641
46.0,5.0,35.0,289.000166862687,215769
56.0,14.0,38.0,703.0004058978166,219900
47.0,27.0,39.0,552.0003187135061,209943
54.0,21.0,42.0,597.0003446955853,246412
62.0,0.0,50.0,50.000028868977,231571
32.0,31.0,49.0,2.00000115475908,105450
62.0,26.0,52.0,107.00006177961077,223584
96.0,132.0,42.0,314.0001812971756,1591084
112.0,139.0,46.0,29.000016744006658,1053471
107.0,150.0,45.0,129.00007448196067,1603919
122.0,154.0,43.0,20.0000115475908,163729
102.0,129.0,52.0,980.0005658319492,988405
112.0,132.0,63.0,189.00010912473306,1592041
111.0,151.0,52.0,123.00007101768341,1600951
120.0,158.0,57.0,502.00028984452905,1608836
18.0,19.0,11.0,7031.004059555546,117302
22.0,17.0,11.0,1215.0007015161411,1730339
17.0,20.0,11.0,5531.003193486235,1607979
21.0,23.0,9.0,7417.004282424048,1474947
18.0,19.0,14.0,5306.003063575839,157227
21.0,16.0,13.0,1766.0010196522676,262365
17.0,23.0,13.0,2931.0016922994314,88681
22.0,22.0,14.0,4699.002713106458,1471006
22.0,34.0,20.0,461.0002661719679,1132276
31.0,35.0,20.0,5159.002978701046,999331
20.0,43.0,17.0,70.0000404165678,1363280
27.0,40.0,23.0,1254.000724033943,1697838
21.0,34.0,24.0,43.00002482732022,1557086
28.0,39.0,25.0,1137.000656480537,1700416
22.0,40.0,28.0,11.000006351174939,1522499
31.0,45.0,28.0,647.0003735645623,1116590
164.0,17.0,0.0,2041.0011784316412,1483160
169.0,23.0,0.0,2544.00146885355,1415011
165.0,25.0,0.0,1101.0006356948734,330065
174.0,29.0,0.0,1598.0009226525049,1418974
160.0,23.0,15.0,454.0002621303111,326186
175.0,21.0,13.0,329.00018995786866,360408
161.0,29.0,8.0,379.00021882684564,1399135
172.0,29.0,13.0,321.00018533883235,1471745
68.0,22.0,6.0,1132.0006535936393,422633
73.0,18.0,0.0,950.0005485105629,387669
68.0,27.0,7.0,1383.0007985159039,1367726
72.0,27.0,4.0,1582.0009134144323,786001
66.0,18.0,14.0,1434.0008279622602,1648096
77.0,17.0,9.0,918.0005300344177,305845
68.0,30.0,11.0,598.0003452729649,829754
78.0,24.0,12.0,642.0003706776647,825031
98.0,38.0,2.0,1466.0008464384057,801486
105.0,38.0,0.0,1348.0007783076198,487683
102.0,45.0,2.0,1825.0010537176604,1118951
109.0,43.0,0.0,1933.0011160746508,1088311
102.0,34.0,15.0,572.0003302610969,1655593
104.0,34.0,9.0,545.0003146718493,453912
101.0,44.0,15.0,488.0002817612155,869470
107.0,41.0,9.0,458.0002644398293,1502328
87.0,36.0,5.0,1374.000793319488,1135745
93.0,34.0,2.0,2124.001226354143,1425030
83.0,44.0,5.0,1364.0007875456924,1246602
95.0,46.0,5.0,1410.0008141051514,590808
83.0,38.0,15.0,593.0003423860672,615795
95.0,32.0,14.0,575.0003319932355,1192449
80.0,44.0,10.0,628.0003625943511,1264376
92.0,46.0,12.0,533.0003077432948,1373685
68.0,4.0,0.0,766.0004422727276,824993
79.0,1.0,0.0,783.0004520881798,349563
64.0,14.0,3.0,1701.0009821225974,589550
73.0,8.0,6.0,1289.000744242227,1648308
71.0,6.0,10.0,48.00002771421792,251334
74.0,4.0,14.0,99.00005716057446,276621
64.0,13.0,9.0,2586.0014931034902,1668987
73.0,15.0,11.0,1297.0007488612632,1635378
39.0,5.0,0.0,1642.0009480572046,584341
41.0,0.0,0.0,1234.0007124863523,676506
35.0,10.0,0.0,2260.0013048777605,895370
47.0,15.0,2.0,2159.001246562427,1377611
36.0,7.0,12.0,100.000057737954,284170
41.0,1.0,9.0,40.0000230951816,223867
39.0,14.0,10.0,340.0001963090436,666629
47.0,9.0,8.0,756.0004364989322,1709437
116.0,49.0,0.0,1862.0010750807035,1413210
127.0,50.0,0.0,1569.0009059084982,848344
118.0,56.0,5.0,1491.000860872894,1104124
122.0,60.0,0.0,1720.0009930928088,1151534
113.0,51.0,14.0,417.00024076726817,642337
127.0,54.0,11.0,443.0002557791362,413591
112.0,59.0,15.0,400.000230951816,632736
123.0,61.0,10.0,410.0002367256114,1058675
166.0,141.0,0.0,267.00015416033716,348795
183.0,134.0,15.0,740.0004272608596,1310153
165.0,145.0,12.0,20.0000115475908,1053213
188.0,157.0,5.0,287.000165707928,350775
175.0,128.0,20.0,193.0001114342512,1602177
190.0,137.0,31.0,408.0002355708523,1525398
164.0,145.0,24.0,44.000025404699755,184435
191.0,159.0,24.0,114.00006582126755,346836
165.0,170.0,138.0,271.0001564698553,825683
186.0,160.0,133.0,425.00024538630447,355190
166.0,190.0,138.0,141.00008141051512,915664
179.0,182.0,129.0,538.0003106301925,370435
175.0,174.0,156.0,207.00011951756477,1077195
178.0,173.0,144.0,109.00006293436985,357610
161.0,186.0,144.0,196.00011316638984,962315
186.0,187.0,147.0,157.0000906485878,404980
97.0,118.0,87.0,1316.0007598314746,905133
104.0,116.0,80.0,476.00027483266103,702380
98.0,125.0,84.0,1975.0011403245915,1287574
106.0,122.0,86.0,1028.000593546167,1096924
99.0,119.0,92.0,797.0004601714934,1697914
105.0,119.0,94.0,429.0002476958226,442585
98.0,125.0,94.0,1234.0007124863523,1041418
105.0,127.0,88.0,916.0005288796586,1710863
146.0,32.0,6.0,1535.0008862775937,715958
152.0,35.0,0.0,1008.0005819985763,600589
145.0,41.0,6.0,2190.0012644611925,1573260
152.0,41.0,0.0,1576.000909950155,1623038
148.0,36.0,14.0,433.0002500053408,418532
156.0,36.0,9.0,330.0001905352482,351521
148.0,43.0,11.0,566.0003267968196,586491
154.0,46.0,8.0,429.0002476958226,1449489
227.0,197.0,47.0,541.0003123623311,1221575
250.0,192.0,33.0,324.0001870709709,693894
238.0,212.0,41.0,12.00000692855448,1216916
255.0,219.0,36.0,103.00005947009261,1323996
239.0,196.0,58.0,448.0002586660339,669120
254.0,197.0,54.0,369.00021305305023,1100256
236.0,210.0,61.0,55.000031755874694,1258065
255.0,223.0,54.0,154.00008891644916,676025
207.0,169.0,32.0,155.00008949382868,1246182
223.0,170.0,40.0,429.0002476958226,1337848
199.0,176.0,36.0,22.000012702349878,1069033
217.0,185.0,38.0,313.000180719796,1213674
207.0,161.0,63.0,176.00010161879902,979337
208.0,168.0,54.0,621.0003585526944,589084
198.0,176.0,57.0,36.00002078566344,1277828
218.0,186.0,49.0,248.0001431901259,1210670
231.0,194.0,0.0,546.0003152492288,1470148
250.0,206.0,13.0,620.0003579753147,1270692
238.0,208.0,14.0,6.00000346427724,1251492
255.0,210.0,0.0,100.000057737954,711669
234.0,194.0,21.0,360.0002078566344,1550181
250.0,199.0,30.0,256.00014780916223,937602
237.0,211.0,26.0,7.00000404165678,326050
245.0,213.0,16.0,99.00005716057446,1324982
234.0,172.0,161.0,146.00008429741283,756326
246.0,172.0,163.0,216.00012471398063,483195
239.0,176.0,167.0,412.00023788037043,657873
252.0,184.0,165.0,912.0005265701404,430066
239.0,169.0,177.0,1.00000057737954,567942
248.0,171.0,177.0,2.00000115475908,457531
238.0,190.0,176.0,48.00002771421792,587233
242.0,188.0,176.0,252.00014549964408,762249
180.0,52.0,0.0,1354.0007817718972,1010882
189.0,53.0,1.0,1222.0007055577978,1541629
180.0,61.0,3.0,2516.0014526869227,1531726
190.0,60.0,0.0,1413.00081583729,1590033
183.0,51.0,12.0,286.00016513054845,546126
190.0,51.0,10.0,186.00010739259443,835801
179.0,58.0,11.0,595.0003435408263,660482
187.0,57.0,8.0,227.00013106515556,332024
163.0,49.0,0.0,1409.0008135277717,548102
174.0,51.0,0.0,1169.0006749566821,722386
161.0,63.0,0.0,1147.0006622543324,1649636
170.0,61.0,2.0,1870.0010796997396,1010673
164.0,53.0,10.0,449.00025924341344,688300
172.0,55.0,11.0,409.00023614823186,1008391
166.0,58.0,9.0,677.0003908859486,1492190
169.0,58.0,15.0,640.0003695229055,666069
203.0,193.0,108.0,12.00000692855448,1286736
222.0,196.0,109.0,289.000166862687,1268953
222.0,210.0,98.0,9.00000519641586,1236348
204.0,194.0,123.0,91.00005254153814,938760
211.0,194.0,124.0,1521.0008781942802,397702
204.0,208.0,121.0,2.00000115475908,1057300
219.0,210.0,117.0,18.00001039283172,1241288
84.0,0.0,0.0,1346.0007771528608,1530563
89.0,5.0,0.0,1765.001019074888,545784
87.0,12.0,7.0,1348.0007783076198,1138163
88.0,15.0,6.0,1623.0009370869934,1629503
84.0,5.0,10.0,123.00007101768341,292083
92.0,7.0,14.0,179.00010335093765,1680285
82.0,15.0,9.0,682.0003937728462,1640368
93.0,14.0,9.0,589.000340076549,1126312
87.0,19.0,6.0,924.000533498695,1660447
92.0,23.0,0.0,1248.0007205696659,1390205
82.0,31.0,0.0,1186.0006847721345,1208220
95.0,24.0,6.0,1050.000606248517,657417
83.0,21.0,10.0,916.0005288796586,658425
89.0,23.0,11.0,813.000469409566,581290
84.0,25.0,11.0,680.0003926180872,214165
89.0,30.0,12.0,748.0004318798959,965088
64.0,70.0,32.0,937.000541004629,599842
72.0,69.0,38.0,541.0003123623311,416903
68.0,74.0,38.0,1023.0005906592694,116202
79.0,74.0,36.0,724.0004180227869,627325
64.0,66.0,42.0,1201.0006934328276,102397
74.0,69.0,47.0,444.00025635651576,1113042
71.0,75.0,42.0,1339.000773111204,29169
75.0,78.0,47.0,956.0005519748402,627804
195.0,71.0,0.0,1184.0006836173752,1006700
202.0,64.0,1.0,826.0004769155,998716
197.0,73.0,3.0,2170.0012529136015,1205832
200.0,73.0,0.0,1786.0010311998583,705134
197.0,67.0,9.0,262.0001512734395,977980
203.0,70.0,11.0,131.00007563671974,1649592
195.0,78.0,9.0,387.00022344588194,495999
200.0,79.0,10.0,277.00015993413257,1310722
176.0,71.0,6.0,1260.0007274982204,751707
189.0,71.0,7.0,1263.000729230359,1553863
180.0,79.0,0.0,807.0004659452887,1601295
189.0,78.0,0.0,1521.0008781942802,1584988
177.0,68.0,9.0,764.0004411179685,1532697
187.0,71.0,10.0,439.00025346961803,1304828
180.0,78.0,12.0,376.000217094707,1606739
190.0,76.0,13.0,424.00024480892495,1019237
101.0,49.0,1.0,1178.000680153098,770775
110.0,54.0,7.0,1631.0009417060296,1393465
101.0,61.0,2.0,1003.0005791116786,803419
110.0,61.0,5.0,1187.000685349514,1172619
99.0,55.0,10.0,486.00028060645644,1074551
111.0,49.0,10.0,410.0002367256114,900797
96.0,58.0,9.0,504.00029099928815,397453
107.0,59.0,10.0,451.00026039817254,499330
149.0,55.0,1.0,1433.0008273848807,717958
156.0,48.0,0.0,1424.000822188465,1590983
148.0,57.0,0.0,828.0004780702591,446566
157.0,63.0,1.0,1013.0005848854739,1639829
147.0,49.0,12.0,548.0003164039879,376267
155.0,49.0,10.0,554.0003198682651,915448
145.0,58.0,15.0,351.0002026602185,608427
159.0,56.0,15.0,636.0003672133874,1457401
53.0,50.0,19.0,838.0004838440544,791087
61.0,55.0,21.0,415.00023961250906,605797
52.0,63.0,20.0,664.0003833800146,727744
62.0,56.0,22.0,404.00023326133413,1046403
51.0,50.0,30.0,1625.0009382417525,34346
63.0,54.0,25.0,577.0003331479945,491358
48.0,57.0,30.0,1324.0007644505108,1377181
62.0,59.0,28.0,846.0004884630908,1485930
135.0,71.0,0.0,1463.000844706267,494416
137.0,67.0,0.0,1254.000724033943,485723
129.0,78.0,0.0,1183.0006830399957,472576
138.0,73.0,0.0,1269.000732694636,405250
131.0,69.0,12.0,402.0002321065751,776774
142.0,70.0,12.0,340.0001963090436,629726
130.0,75.0,10.0,382.00022055898427,1276690
136.0,77.0,9.0,388.0002240232615,639627
213.0,80.0,1.0,1728.000997711845,1319593
221.0,86.0,5.0,745.0004301477572,972075
211.0,88.0,0.0,1523.0008793490395,1145499
218.0,88.0,2.0,1504.000868378828,1283955
212.0,86.0,9.0,217.00012529136018,731830
220.0,84.0,8.0,133.00007679147882,1160384
212.0,88.0,14.0,367.0002118982912,682805
216.0,89.0,10.0,260.0001501186804,1149327
85.0,81.0,70.0,1270.0007332720159,154428
89.0,86.0,67.0,409.00023614823186,426179
80.0,89.0,68.0,1198.0006917006888,425165
92.0,89.0,70.0,742.0004284156187,27031
81.0,80.0,76.0,482.00027829693823,1038151
89.0,87.0,74.0,642.0003706776647,202760
83.0,89.0,77.0,588.0003394991695,163041
92.0,90.0,75.0,1027.0005929687875,140526
67.0,85.0,37.0,662.0003822252554,866604
72.0,81.0,38.0,543.0003135170901,194337
70.0,90.0,37.0,465.0002684814861,1624665
74.0,89.0,34.0,386.0002228685024,1618712
71.0,86.0,45.0,1539.000888587112,1081156
77.0,83.0,47.0,1035.000597587824,419387
66.0,93.0,40.0,1045.0006033616191,921805
72.0,94.0,47.0,681.0003931954667,646284
86.0,97.0,55.0,625.0003608622125,996260
91.0,100.0,55.0,456.0002632850702,1171426
87.0,110.0,54.0,581.0003354575127,302397
91.0,104.0,50.0,314.0001812971756,1137286
86.0,103.0,61.0,1670.0009642238317,1458885
91.0,99.0,60.0,836.0004826892954,856681
85.0,109.0,59.0,1232.0007113315933,1023600
88.0,105.0,61.0,640.0003695229055,907074
135.0,54.0,0.0,1231.0007107542137,987130
136.0,52.0,5.0,1215.0007015161411,872027
131.0,58.0,5.0,1136.0006559031574,776761
138.0,61.0,5.0,1060.0006120223125,671454
129.0,55.0,10.0,443.0002557791362,1418072
136.0,53.0,11.0,460.00026559458837,602513
134.0,62.0,12.0,395.0002280649183,573896
138.0,62.0,10.0,381.00021998160474,679019
228.0,72.0,34.0,298.0001720591029,486782
247.0,64.0,33.0,11.000006351174939,741234
225.0,94.0,42.0,444.00025635651576,1340348
240.0,81.0,42.0,66.00003810704963,336963
236.0,76.0,62.0,195.00011258901029,255574
241.0,70.0,60.0,21.00001212497034,1478655
237.0,94.0,60.0,435.0002511600999,664446
240.0,93.0,49.0,92.00005311891768,698758
39.0,35.0,32.0,928.000535808213,177230
42.0,39.0,32.0,626.000361439592,93084
39.0,41.0,36.0,697.0004024335393,126451
43.0,43.0,35.0,3132.0018083527193,281827
33.0,32.0,46.0,133.00007679147882,104489
43.0,38.0,42.0,44.000025404699755,235417
39.0,45.0,43.0,98.00005658319492,88726
46.0,47.0,41.0,520.0003002373608,97057
66.0,37.0,3.0,1069.0006172187282,390085
79.0,37.0,0.0,1154.000666295989,1602538
70.0,41.0,7.0,593.0003423860672,863841
77.0,45.0,4.0,791.0004567072161,1378682
65.0,35.0,11.0,713.000411671612,1373359
74.0,37.0,8.0,613.000353933658,1608470
64.0,40.0,14.0,565.0003262194401,611712
78.0,45.0,10.0,598.0003452729649,1157508
86.0,81.0,49.0,892.0005150225496,1402253
90.0,86.0,51.0,477.00027541004056,990117
85.0,94.0,49.0,971.0005606355332,842444
91.0,89.0,48.0,626.000361439592,981223
81.0,83.0,59.0,798.0004607488729,618596
89.0,82.0,63.0,335.0001934221459,554772
85.0,90.0,58.0,1218.0007032482797,404887
88.0,92.0,57.0,771.0004451596253,38183
96.0,118.0,69.0,567.0003273741992,1728118
105.0,113.0,64.0,302.00017436862106,78709
102.0,122.0,71.0,771.0004451596253,1348807
104.0,124.0,71.0,185.0001068152149,1126990
99.0,117.0,77.0,1036.0005981652034,957754
108.0,112.0,75.0,453.0002615529316,612203
102.0,125.0,73.0,2264.0013071872786,1720223
104.0,122.0,74.0,510.00029446356535,883515
179.0,37.0,1.0,1327.0007661826496,909554
191.0,39.0,0.0,1993.0011507174231,928310
178.0,45.0,2.0,1136.0006559031574,1000687
186.0,45.0,0.0,648.0003741419418,929307
178.0,33.0,14.0,270.0001558924758,701496
186.0,38.0,12.0,192.0001108568717,1429747
183.0,43.0,8.0,272.0001570472349,1379875
185.0,46.0,13.0,242.00013972584867,288460
49.0,71.0,50.0,823.0004751833613,1307939
56.0,71.0,52.0,1545.0008920513892,1434508
53.0,72.0,52.0,584.0003371896513,1399740
63.0,75.0,53.0,2029.0011715030867,852932
52.0,68.0,57.0,81.00004676774273,1504721
56.0,70.0,57.0,224.00012933301696,389302
54.0,72.0,58.0,85.0000490772609,1446186
60.0,74.0,57.0,696.0004018561598,1654712
116.0,70.0,0.0,1096.0006328079758,1015856
127.0,66.0,1.0,1547.0008932061482,1287758
116.0,76.0,7.0,667.0003851121531,331662
122.0,75.0,7.0,884.0005104035133,496908
115.0,70.0,15.0,398.0002297970569,506403
124.0,68.0,11.0,415.00023961250906,848284
112.0,79.0,8.0,554.0003198682651,1278907
121.0,72.0,13.0,417.00024076726817,698717
195.0,80.0,0.0,1051.0006068258965,1006915
201.0,84.0,5.0,1797.0010375510333,1177939
199.0,90.0,0.0,726.0004191775461,1190858
203.0,94.0,0.0,1128.000651284121,1170189
197.0,83.0,13.0,411.0002373029909,871875
201.0,87.0,14.0,398.0002297970569,1096587
192.0,89.0,14.0,210.0001212497034,1213523
205.0,95.0,8.0,241.00013914846912,898065
39.0,51.0,37.0,615.0003550884171,1522955
42.0,48.0,36.0,2259.001304300381,43611
38.0,56.0,32.0,201.00011605328754,1489339
43.0,61.0,37.0,1742.0010057951586,1726018
37.0,50.0,41.0,86.00004965464043,1682030
47.0,48.0,42.0,433.0002500053408,126347
39.0,57.0,45.0,41.00002367256114,1532376
47.0,58.0,41.0,578.000333725374,1505117
229.0,66.0,11.0,171.00009873190135,516843
225.0,94.0,6.0,801.0004624810115,675886
243.0,91.0,8.0,18.00001039283172,514799
234.0,74.0,26.0,236.00013626157144,489746
240.0,75.0,30.0,8.00000461903632,696590
225.0,81.0,31.0,214.00012355922155,677857
240.0,91.0,25.0,22.000012702349878,702718
70.0,85.0,66.0,770.0004445822458,388311
78.0,85.0,69.0,950.0005485105629,494869
71.0,89.0,67.0,1202.000694010207,1572789
74.0,89.0,66.0,2129.0012292410406,1561951
71.0,81.0,73.0,23.00001327972942,116733
78.0,81.0,72.0,106.00006120223124,785218
70.0,95.0,73.0,109.00006293436985,1562949
73.0,94.0,75.0,580.0003348801332,1679051
148.0,19.0,0.0,892.0005150225496,507603
159.0,21.0,0.0,1080.0006235699032,686753
144.0,25.0,5.0,792.0004572845957,374218
152.0,26.0,0.0,700.000404165678,502952
147.0,23.0,11.0,734.0004237965824,1589479
158.0,19.0,14.0,673.0003885764304,803665
146.0,29.0,12.0,512.0002956183245,669274
157.0,30.0,15.0,448.0002586660339,899661
133.0,72.0,67.0,105.0000606248517,586232
154.0,74.0,65.0,123.00007101768341,600561
143.0,85.0,65.0,517.0002985052222,884031
155.0,88.0,72.0,519.0002996599812,596131
133.0,78.0,81.0,8.00000461903632,902778
153.0,67.0,80.0,2.00000115475908,252563
129.0,92.0,83.0,75.0000433034655,233745
144.0,95.0,80.0,93.00005369629721,959138
230.0,140.0,129.0,104.00006004747216,1030482
254.0,132.0,129.0,75.0000433034655,422068
233.0,146.0,136.0,613.000353933658,890146
243.0,151.0,136.0,391.0002257554001,688466
232.0,136.0,148.0,2.00000115475908,974589
